"nct_id","phase_token","status_token","failure_token","failure_confidence","intervention_type","endpoint_category","endpoint_miss","sponsor_type","enrollment_ratio","duration_months","condition_token","why_stopped_raw","primary_endpoint_raw"
"NCT01169753","NA","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"21.1","chronic myeloid leukemia","Slow Enrollment","Number of Participants With ""Fatigue Worst"" BFI Score"
"NCT06760702","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","SAFETY","False","INDUSTRY",,"14.8","ovarian cancer","Patient recruitment problems.","Safety and Efficacy"
"NCT05888337","NA","TERMINATED","REGULATORY","0.6","DEVICE","OTHER","False","OTHER",,"5.5","myopia","Difficult to find recruit patients with oblique astigmatism","Percentage of eyes with monocular UDVA of logMAR -0.10 (20/16) in each group"
"NCT06384495","NA","TERMINATED","BUSINESS","0.6","PROCEDURE","OTHER","False","OTHER",,"12.8","stroke","1. The duration of research tasks exceeded the expected timeframe for uncompensated participants
2. The tDCS system was discontinued and therefore no longer serviced by the manufacturer.","stimulus/response curve (S/R Curve)"
"NCT04232839","PHASE1","TERMINATED","UNKNOWN","0","DRUG","BIOMARKER","False","INDUSTRY",,"9.2","healthy","Due to company decision.","Area Under the Concentration-time Curve of BI 894416 in Plasma Over the Time Interval From 0 Extrapolated to Infinity (AUC0-â)"
"NCT01071577","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","NIH",,"100.7","bone marrow stromal cells","The corresponding clinical trials have been completed or terminated; therefore, this study is no longer required to produce additional cells.","Tissue Collection"
"NCT01815112","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"73.9","alzheimer disease","Administrative re-organization of the department. Referent physician left the hospital.","Dynamic FDG (fluoro-deoxyglucose) PET"
"NCT03498612","PHASE2","TERMINATED","ENROLLMENT","0.8","OTHER","RESPONSE_RATE","False","OTHER",,"73.7","follicular lymphoma","Closed per SRC Low Accrual Policy.","Overall Response Rate (Complete Response [CR] + Partial Response [PR] for Follicular Lymphoma and Marginal Zone Lymphoma)"
"NCT03327519","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"50.6","asthma","issue reaching target enrollment","The Insomnia Severity Index (ISI)"
"NCT05289830","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"12.7","pancreatic ductal adenocarcinoma","Slow accrual","Change in the Rate of Depression"
"NCT04046328","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","INDUSTRY",,"26.2","short bowel syndrome","Difficult recruitment","Change in the Weekly Frequency of Bowel Movements Measured Between Baseline and the Second Week of Treatment"
"NCT01424267","NA","TERMINATED","BUSINESS","0.6","DEVICE","OTHER","False","INDUSTRY",,"25","abdominal aortic aneurysm","The registry was discontinued due to significant resources required.","graft patency and aneurysm exclusion"
"NCT01397500","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","QOL","False","OTHER",,"39.9","hormone deficiency","Recruitment problems due to change of patient population at site.","Quality of Life"
"NCT01965600","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"11.1","healthy",,"Peak Myeloperoxidase (MPO) Activity Following Inflammatory Stimulus"
"NCT02802592","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","OTHER",,"21.9","cardiac surgery-cabg","Loss of funding","Total Number of Packed Red Blood Cells Transfused During the Intraoperative and Immediate Postoperative Period"
"NCT03916692","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"28.3","glycemic index","Covid-19 restrictions","Area Under the Curve of Glucose"
"NCT00381836","PHASE2","TERMINATED","SAFETY","0.6","DRUG","OTHER","False","OTHER",,"4","prostatic neoplasms","Terminated by sponsor due to general risk that aranesp caused tumor progression","The haematopoietic response at week 4, 8, 12, 16 and 20"
"NCT02243111","NA","TERMINATED","ENROLLMENT","0.8","OTHER","OTHER","False","INDUSTRY",,"15","systemic sclerosis","Low recruitment rate","Number of SSc patients correctly identified with pulmonary hypertension severity in each of the 4 defined groups by RHC."
"NCT03852771","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"10.7","restless legs syndrome","Company closure","Change in disease severity between the Baseline study visit and the 56-day visit, as assessed by the International Restless Leg Syndrome Study Group Severity Scale (IRLSS)."
"NCT04405271","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"3.5","healthcare workers","Vaccine availability precluded further recruitment","COVID-19 incident cases"
"NCT03471702","NA","TERMINATED","BUSINESS","0.6","DEVICE","OTHER","False","INDUSTRY",,"8.1","hydrocephalus","Device Review performed by Sponsor","The number of subjects which require switching to a standard of care external drain."
"NCT05489445","NA","TERMINATED","BUSINESS","0.6","DEVICE","OTHER","False","OTHER",,"13.6","atrial fibrillation","Sponsor closed the product line.","Acute PVI during index procedure."
"NCT00997672","PHASE2","TERMINATED","SAFETY","0.6","DRUG","SAFETY","False","OTHER",,"22","multiple system atrophy","Data Monitoring Committee decision on 22nd August 2011 for safety issues","Primary Endpoint of the Study Will be the Difference in Number and Relative Frequency of Severe Adverse Events (SAE) and Non Severe Adverse Events (nSAE) Recorded During the Study, Between Treatment and Placebo Group."
"NCT05128539","PHASE1","TERMINATED","EFFICACY","0.6","DRUG","SAFETY","False","OTHER",,"21","advanced cancer","The regimen of JS002 75\~300mg Q3W has been completed, and the combination therapy is well tolerated and safe. However, considering that the efficacy did not reach the preset, it is recommended to terminate the trial in advance.","adverse events (AE)ãSAEãirAE"
"NCT00428077","PHASE2","TERMINATED","ENROLLMENT","0.8","BIOLOGICAL","OTHER","False","OTHER",,"42","leukemia","Withdrawn because there were no dramatic changes in the main endpoint, as well as low enrollment numbers. The data are not interpretable in terms of efficacy.","Number of Participants With One-log Decrease in Circulation Breakpoint Cluster Region-Abelson Murine Leukemia(BCR-ABL) Transcripts That Persists for at Least Three Months During the 1-year Treatment Period."
"NCT03483077","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"5.4","healthy","The trial was ended after completion of dose group 6 of the SRD part, in accordance with a predefined protocol discontinuation criteria. The planned bioavailability evaluation was not performed due to the sponsor's decision.","Percentage of Participants With Drug-related Adverse Events"
"NCT00394212","PHASE3","TERMINATED","BUSINESS","0.6","DEVICE","OTHER","False","INDUSTRY",,"30","obesity","For business reasons","Weight Loss (%)"
"NCT02606630","PHASE1","TERMINATED","UNKNOWN","0","DRUG","BIOMARKER","False","INDUSTRY",,"2","multiple sclerosis","Company decision","Change in translocator protein expression"
"NCT00590967","PHASE2","TERMINATED","ENROLLMENT","0.8","OTHER","SAFETY","False","OTHER",,"116.1","cervical cancer","Due to low accrual","Tolerance of IMRT Extended-field External Radiotherapy to Pelvis and Para-aortic Region, Combined With Intracavitary Irradiation, and Cisplatin Chemotherapy as Measured the Number of Participants With by Grade 4 or Higher Toxicity"
"NCT01709136","PHASE2","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","OTHER",,"49","hypertension","Sirolimus usage discontinued since black box warning","Early and Late Pharmacokinetics of Sirolimus (SRL)"
"NCT03633071","NA","TERMINATED","ENROLLMENT","0.8","OTHER","OTHER","False","OTHER",,"21.6","satisfaction","Low enrollment","Knee Injury and Osteoarthritis Outcome Score"
"NCT03598036","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","RESPONSE_RATE","False","INDUSTRY",,"22.9","focal segmental glomerulosclerosis","Low recruitment rate","Proportion of Subjects With Remission of Proteinuria"
"NCT00687531","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"34","asthma",,"Forced Expiratory Volume in 1 Second (FEV1)"
"NCT05892653","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"13.9","primary malignant brain tumor","Adjustment of the applicant's research and development strategy","MTD"
"NCT03205553","PHASE1","TERMINATED","EXTERNAL","0.8","PROCEDURE","OTHER","False","OTHER",,"32.6","gastroschisis","COVID-19 pandemic","Days to Full Enteral Feeds"
"NCT03863639","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"93.2","pre-eclampsia","Challenging enrollment","Number of white matter lesions"
"NCT04217577","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER_GOV",,"14","spinal cord injuries","Restriction on in-person research due to COVID-19","Change in Procollagen Type I Intact N-Terminal Propeptide (P1NP)"
"NCT05422001","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"14.5","acute pain","Not able to recruit opioid tolerant patients as expected","Pain reduction after 10 minutes assessed on numeric rating scale, NRS"
"NCT02450201","NA","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"3.2","prostate cancer","Low accrual","Difference in peak lactate/pyruvate ratio"
"NCT03473665","PHASE4","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"17","ankylosing spondylitis","Slow recruitment","Change of Pain Score"
"NCT03790111","PHASE2","TERMINATED","EFFICACY","0.6","DRUG","SURVIVAL","False","INDUSTRY",,"34.1","biliary tract cancer (btc)","Did not meet pre-specified Progression-Free Survival at Month 6 for Stage 2 Analysis","Number of Participants With Progression-free Survival (PFS) as Evaluated by Central Radiologist's Assessment"
"NCT05263271","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"44.6","acute myelogenous leukemia","Adjusted the product development strategy.","adverse events (AEs)"
"NCT02546492","PHASE4","TERMINATED","ENROLLMENT","0.8","DRUG","SAFETY","False","OTHER",,"57.8","transplant glomerulopathy","Slow Enrollment","Safety (Serious Adverse Events)"
"NCT05827536","NA","TERMINATED","ENROLLMENT","0.6","OTHER","BIOMARKER","False","OTHER",,"12.9","phenylketonurias","Due to recruitment challenges, and despite an extension of the study period, the decision to terminate the trial early was made in agreement with the Principal Investigator","Phe Blood Concentration With Dried Blood Spots (Umol/L) on the Second Test Day With Standard of Care Right Before Product Self-administration and Before Any Food Intake"
"NCT02279836","PHASE4","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"15","gentle colonoscopy","Study was stopped due to the expected introduction of a next product generation.","1. Cecal intubation rates (visualization of the cecum by notation of landmarks and photo documentation of landmarks in every procedure)"
"NCT01558011","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","RESPONSE_RATE","False","OTHER",,"45","gastric adenocarcinoma","The budget issues.","Objective response rate"
"NCT01402544","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","BIOMARKER","False","OTHER",,"44","age-related macular degeneration","Per study sponsor decision.","Number of Patients That Achieve Their Pre-wet Age-Related Macular Degeneration (AMD) Baseline Visual Acuity Within 12 Months"
"NCT00671801","PHASE1","TERMINATED","SAFETY","0.8","DRUG","SAFETY","False","OTHER",,"69.1","malignant gliomas","Toxicity","Maximum Tolerated Dose (MTD) of Lenalidomide and Irinotecan"
"NCT02722928","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"40.8","pneumocephalus","Variability of the pneumocephalus volume mean was higher than initially assumed","Volume of Postoperative Pneumocephalus"
"NCT05901467","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"7.3","reproductive disorder","The study team no longer has access to GnRH. The study has been altered to account for this change and is no longer a clinical trial.","Endogenous LH Pulse Amplitude"
"NCT00700700","PHASE4","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"32","congestive heart failure","Stopped due to an inability to recruit eligible subjects.","Exercise endurance time"
"NCT02356900","PHASE2","TERMINATED","BUSINESS","0.8","PROCEDURE","OTHER","False","OTHER",,"14.9","exercise training","Lack of funding required to enroll target subject number","Change in Maximum Aerobic Capacity (VO2max) From Baseline to Post-training (< 72 Hours )"
"NCT04644536","NA","TERMINATED","BUSINESS","0.8","DEVICE","OTHER","False","INDUSTRY",,"47.4","bone defects","The study was terminated following a change in company management.","Bone healing, observable by x-ray/MRI"
"NCT01344902","PHASE1","TERMINATED","EFFICACY","0.6","DRUG","OTHER","False","INDUSTRY",,,"colon cancer","The study was stopped due to inadequate efficacy after 13 patients were evaluated.","Determine the carcinoma- and adenoma lesion true detection rate"
"NCT01649453","NA","TERMINATED","BUSINESS","0.6","DEVICE","SURVIVAL","False","OTHER",,"9.1","neoplasm metastasis","Terminated by sponsor.","Survival"
"NCT02105337","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"14","tumor of pituitary and suprasellar region","PI leaving institution","change in latency of VEP"
"NCT05547412","NA","TERMINATED","EXTERNAL","0.6","DEVICE","OTHER","False","INDUSTRY",,"4.3","stroke","enrollment, administrative/finance","Primary Endpoint: Area Under the Curve (AUC), Sensitivity, and Specificity of VCI When Compared Against Standard of Care Imaging."
"NCT05323019","PHASE2","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","INDUSTRY",,"3.6","treatment resistant major depressive disorder","Funding","Change in the Montgomery Asberg Depression Rating Scale (MADRS) from screening to Day 28"
"NCT03970967","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"51.1","breast carcinoma","Difficulty in recruiting patients","Tumor response to DaRT"
"NCT04641000","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"16.1","infant, premature, diseases","The BLOOM-LTFU study has evolved into the ongoing BLOOM-PCS Study (REB20-1442).","Microbiome Establishment and Assembly"
"NCT02844907","PHASE4","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","OTHER_GOV",,"42","insulin secretion","Funding expired","AIM2: C-peptide Levels."
"NCT01759407","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"41","traumatic femur fracture","Interim analysis showed no significant difference between study arms.","Post-anesthesia Care Unit (PACU) Pain Scores"
"NCT01356992","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"12","non st segment elevation myocardial infarction","Change in strategy regarding the product by the company","Frequency of death and infarction within 30 days after the admission in emergency"
"NCT00700011","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","INDUSTRY",,"24","myelodysplastic syndromes","poor accrual","Improvement in Peripheral Blood Count and Reduction in Number of Transfusions"
"NCT02783911","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"25.5","primary teeth","The resident graduated.","Comparison of the Clinical Success Between Mineral Trioxide Aggregate (MTA) & Ferric Sulfate (FS) Pulpotomies in Primary Molars"
"NCT01189071","NA","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","OTHER",,"23","overactive bladder","Co-Investigator left institution. No data analysis occurred.","Decreased Post Operative Ureteral Stent Pain, Evidenced by Decreased Pain Scores, Less ER Visits/Hospital Admits, or Patient Phone Calls for Stent Pain/Difficulty"
"NCT00675753","NA","TERMINATED","UNKNOWN","0","OTHER","BIOMARKER","False","OTHER",,"11","premature birth","Study site did not have sufficient subjects for the case group","To determine if carriage of one of the high risk genetic patterns, as identified by Menon et al. (2006), is present in 65% of Black mothers and their infants with preterm births and 35% of Black mothers and their infants with term births."
"NCT05517837","NA","TERMINATED","SAFETY","0.8","DRUG","SAFETY","False","INDUSTRY",,"10","healthy participants","Adverse change in the risk/benefit.","Number of participants with adverse events (AEs)"
"NCT03500939","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"36.7","acute ischemic stroke","Futility","ischemic core growth from baseline to 24 hours"
"NCT01438177","PHASE2","TERMINATED","EXTERNAL","0.6","DRUG","RESPONSE_RATE","False","OTHER",,"28.1","multiple myeloma","PI left institution.","Response Rate (CR + PR After 2 Cycles)"
"NCT05243875","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"19.4","systemic lupus erythematosus","Early Termination","Incidence of COVID testing"
"NCT00719537","NA","TERMINATED","REGULATORY","0.6","DRUG","OTHER","False","OTHER",,"32","preeclampsia","inability to find qualifying participants","Incidence of Preeclampsia"
"NCT05492045","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"21","nsclc","Adjustment of drug development strategy.","Subject incidence of Dose-limiting toxicities (DLT)"
"NCT03237572","PHASE1","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"56.7","breast cancer","Low rate of enrollment","Change in Proportion of CD8+ Tumor Infiltrating Lymphocytes"
"NCT02619812","PHASE2","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"8","multiple myeloma","Difficulty recruiting; pill burden and nausea were barriers","Stool Frequency"
"NCT00733330","PHASE4","TERMINATED","REGULATORY","0.6","DEVICE","OTHER","False","INDUSTRY",,"71","osteoarthritis","A sample size recalculation indicated an increase from 154 to 1500 subjects was required so the study stopped as new target was considered unfeasible.","To Compare the Precision of the Long Leg Alignment Between the Between Subjects Who Have Undergone Minimally Invasive vs. Conventional Total Knee Arthroplasty."
"NCT02972502","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"38.7","headache, migraine","PI lapsed institutional training","Change in Pain Score According to the Numeric Pain Intensity Scale"
"NCT01875653","PHASE3","TERMINATED","UNKNOWN","0","BIOLOGICAL","SURVIVAL","False","INDUSTRY",,"15","stage iv melanoma",,"Overall survival"
"NCT03896945","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"51.2","schizophrenia","Based on the Interim Analysis outcome and recommendation by the DMC, Otsuka approved termination of the study based on futility.","Change from Baseline to Week 15 in the Positive and Negative Syndrome Scale (PANSS) Marder Negative Factors Score"
"NCT06510777","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"21.8","venous insufficiency","Early terminated due to protocol design issues with inability to correct at this stage.","Number of Venous Leg Ulcers (VLUs) confirmed healed by or at 12 weeks"
"NCT02489175","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"3","parastomal hernia","The device used was removed from the market","Parastomal hernia rate"
"NCT00704301","PHASE4","TERMINATED","SAFETY","0.6","DRUG","OTHER","False","OTHER",,"17.9","delirium","The study is prematurely terminated due to a safety issue","Duration of delirium"
"NCT00040157","PHASE2","TERMINATED","SAFETY","0.6","DRUG","OTHER","True","INDUSTRY",,,"hiv infections","Safety concerns",
"NCT06312657","NA","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","OTHER",,"24.9","opioid use disorder","Funding ended","Task Choices"
"NCT04450212","NA","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","OTHER",,"71.2","vitamin k status","Insufficient funds to complete the study.","Short-term Hepatic Vitamin K Status-1"
"NCT01049919","NA","TERMINATED","EFFICACY","0.6","DEVICE","OTHER","False","INDUSTRY",,"116","critical limb ischemia","Primary endpoint not met, remaining long-term follow-up not needed.","Occurrence of Major Amputation or Death"
"NCT02470728","NA","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","OTHER",,"42.9","pain","Budgetary issues","Returns to Acute Care"
"NCT01009346","PHASE1","TERMINATED","SAFETY","0.8","DRUG","SAFETY","False","OTHER",,"17","head and neck cancer","Toxicity","Maximum Tolerated Dose (MTD) of RAD001 in Combination With Cetuximab and Cisplatin."
"NCT00415246","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"11","prostate cancer","The preliminary data do not support the expected sustainable blood levels of triptorelin for a duration of 4 months in all patients.","Proportion of patients with testosterone serum levels maintained below the castration threshold of 50 ng/dL."
"NCT00748527","PHASE2","TERMINATED","SAFETY","0.6","DRUG","RESPONSE_RATE","False","OTHER",,"40","fallopian tube cancer","The study was ""withdrawn"" due to certain adverse events \[hypersensitivity\].","Response rate (partial response [PR] or complete response [CR]) in patients with methylated hMLH1 DNA in plasma as measured by RECIST criteria or CA-125 criteria"
"NCT03644342","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"50.4","metastatic carcinoma of the cervix","A recent change in treatment landscape may make study futile","Number of Participants With Dose-limiting Toxicities Niraparib"
"NCT06903286","PHASE2","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"3.1","amyotrophic lateral sclerosis (als)","patients treated through compassionate use program","Treatment emergent adverse events and serious adverse events"
"NCT00958269","PHASE3","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"27","type 2 diabetes mellitus","Technical/operational issues","Safety and tolerability of dutogliptin as assessed by analysis of AEs/SAEs, laboratory data, vital signs, and ECGs"
"NCT02431169","NA","TERMINATED","ENROLLMENT","0.8","OTHER","BIOMARKER","False","OTHER",,"49.9","carcinoma, non-small-cell-lung","Low accrual","Genetic changes associated with disease progression following treatment with erlotinib in patients with activating mutations in the EGFR TK domain known to be responsive to therapy"
"NCT05118269","NA","TERMINATED","BUSINESS","0.6","DEVICE","OTHER","False","INDUSTRY",,"10.5","emphysema","The sponsor made the decision not to conduct this study. No subjects were treated in the study and all centers closed.","Changes in FEV1 between Treatment vs Control at 12 months"
"NCT02433483","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"23.6","acute myeloid leukemia (aml)","The study was closed due to poor accrual and because of competing protocols.","Number of Participants by Stratum Who Complete 2 Cycles of Therapy"
"NCT04118894","NA","TERMINATED","EXTERNAL","0.6","DEVICE","OTHER","False","INDUSTRY",,"41.6","arthritis","Due to COVID the enrollment into the study was delayed. Sponsor chose to collect clinical data via alternative methods.","EuroQol (EQ-5D-5L)."
"NCT01010594","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"19","diabetes mellitus, type 2","PI changed job and project was not economically viable and therefor terminated","Change in Hba1c"
"NCT03571594","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"11.3","acromegaly","The study met a pre-defined protocol study stopping criteria","Number of participants with treatment emergent adverse events by severity"
"NCT00736294","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"80","atrial fibrillation","Difficulty to include patients","At least one relevant symptomatic or asymptomatic atrial fibrillation event"
"NCT02818946","NA","TERMINATED","ENROLLMENT","0.8","DEVICE","OTHER","False","OTHER",,"37.2","disorder of nipple","low enrollment","Sensitivity"
"NCT04675827","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"34.3","her2-positive breast cancer","Serious concerns on the slow recruitment of the study that impacts the robustness of the scientific rationale and the study financial provision. It aims to assess carefully the situation and to evaluate the potential solutions to overcome the issues.","3-year RFS in HER2-enriched subjects who achieve a pCR"
"NCT00240227","NA","TERMINATED","REGULATORY","0.6","DRUG","OTHER","False","OTHER_GOV",,"57","alcoholism","Experimental procedure did not induce sufficient craving to determine any possible effect of medication.","Change in Skin Conductance Response in Response to Provocative Visual Cues Designed to Elicit Craving, Compared to Placebo Group"
"NCT01134627","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"61.9","multiple sclerosis, relapsing-remitting",,"Number of Participants Who Experienced First Documented Relapse"
"NCT06445127","NA","TERMINATED","SAFETY","0.6","OTHER","OTHER","False","OTHER",,"11","sle (systemic lupus)","Occurrence of unforeseen study issues and a presence of unanticipated risks that cannot be adequately quantified.","Presence of inflammation"
"NCT02000661","PHASE4","TERMINATED","ENROLLMENT","0.8","DEVICE","OTHER","False","OTHER",,"37","acute coronary syndrome","Stopped early by DSMB due to slow enrollment - obtained data to be analyzed","Composite of all cause mortality, repeat hospitalization for MI or repeat revascularization (PCI or coronary artery bypass grafting - CABG)"
"NCT02533570","PHASE2","TERMINATED","BUSINESS","0.8","DRUG","SAFETY","False","INDUSTRY",,"23.2","systemic lupus erythematosus","Sponsor decision based on portfolio prioritization","Number and Percentage of Subjects Having an Adverse Event (AE)"
"NCT00661570","NA","TERMINATED","ENROLLMENT","0.8","DEVICE","OTHER","False","INDUSTRY",,"12","total laryngectomy","Primary endpoint reached, slow accrual, leakage around","Device Life Time"
"NCT03140670","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","SURVIVAL","False","OTHER",,"71","pancreatic cancer","Loss of funding","Progression-Free Survival (PFS) at 6 Months (PFS6)"
"NCT01258283","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"60","defibrillators, implantable","Inclusion rate too slow / infeasible.","Presence/absence of a triggering of the defibrillator within 3 years of follow up"
"NCT02361554","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"36","treatment-resistant schizophrenia","NIMH did not fund the 4th year of the UOI grant","Change from baseline in the Brief Psychiatric Rating Scale"
"NCT00184405","NA","TERMINATED","BUSINESS","0.6","OTHER","OTHER","True","OTHER",,"45","psychiatric disorder nos","Terminated due to financial cut",
"NCT03502954","PHASE1","TERMINATED","UNKNOWN","0","BIOLOGICAL","SAFETY","False","INDUSTRY",,"24.7","healthy volunteers","Halted prematurely","Number of (related) treatment emergent adverse events of single intravenous (IV) and subcutaneous (SC) infusions/injections, and multiple SC injections"
"NCT04529954","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"37.9","focal epilepsy","Company Decision","Safety measured as drug or device related SAEs"
"NCT01992354","NA","TERMINATED","ENROLLMENT","0.8","DEVICE","OTHER","False","INDUSTRY",,"14","indication for a pet ct exam","Low enrollment","PET/MR Scan Obtained"
"NCT05181254","NA","TERMINATED","BUSINESS","0.8","OTHER","OTHER","False","OTHER",,"70.8","mental illness","Lack of funding.","Proportion of patients who change their risk profile"
"NCT01947946","PHASE3","TERMINATED","BUSINESS","0.6","BIOLOGICAL","OTHER","False","INDUSTRY",,"8","asthma","Study terminated due to sponsor decision","Asthma Exacerbations Over 48 Weeks Treatment"
"NCT01855061","NA","TERMINATED","UNKNOWN","0","PROCEDURE","BIOMARKER","False","OTHER",,"63","neoplasm metastasis",,"Exploration of the correlation between the mutational profile and the percentage change in volumetric measurement of the index lesion after the first two cycles of chemotherapy."
"NCT04191161","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"17.1","chronic pain","Recruitment difficulties","Reduction of the pain intensity"
"NCT02177773","PHASE1","TERMINATED","REGULATORY","0.8","PROCEDURE","OTHER","False","OTHER",,"37.5","neuroendocrine tumor","FDA approved agent for this indication during enrollment","Number of Lesions as Determined by Gallium Ga 68-DOTA-TOC Positron Emission Tomography (PET) Imaging"
"NCT01384383","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"22","chronic hepatitis c",,"Sustained virologic response (SVR)"
"NCT03301454","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","SURVIVAL","False","OTHER",,"46.5","esophageal cancer, squamous cell","This decision was taken on June 20 2022 due to low recruitment over the past 4 years.","Estimate the overall survival for patients suffering from Esophageal cancer"
"NCT03226054","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"25","gastroesophageal reflux","Not logistically feasible to continue enrolling patients.","Successful Weaning off a Proton Pump Inhibitor"
"NCT00764894","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","INDUSTRY",,"40","osteoarthritis","Enrollment and data collection insufficient to continue study.","The use and efficacy of the Encore Foundation Knee System"
"NCT03432494","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","NIH",,"14.7","aortic stenosis","The trial was kept open (via administrative hold) in anticipation of a device redesign and enrollment suspended, but funding never materialized to support the redesign.","Number of Participants With Technical Success of Delivery of the Transcaval Closure Device (TCD)"
"NCT01418651","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"5","fibromyalgia","Lack of subjects","Change in self-reported severity of pain over 12 weeks of treatment in persons aged 65 and older"
