"nct_id","phase_token","status_token","failure_token","failure_confidence","intervention_type","endpoint_category","endpoint_miss","sponsor_type","enrollment_ratio","duration_months","condition_token","why_stopped_raw","primary_endpoint_raw"
"NCT03257722","PHASE1","TERMINATED","ENROLLMENT","0.6","DRUG","SAFETY","False","OTHER",,"46.9","non small cell lung cancer","The study was terminated due to poor accrual.","Number of Participants With Dose-Limiting Toxicity (DLT) Events as Assessed by CTCAE v4.03"
"NCT03430973","NA","TERMINATED","BUSINESS","0.8","OTHER","OTHER","False","OTHER",,"121.4","aggression","Lack of funding.","Aggressive driving behavior"
"NCT05554354","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","SURVIVAL","False","NIH",,"6.7","anatomic stage iv breast cancer ajcc v8","Other - slow accrual","Progression Free Survival (PFS) (Cohort I)"
"NCT00308594","PHASE2","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","OTHER",,"12","cervical radiculopathy","Study terminated due to withdrawl of participating co-investigators.","Neck Disability Index"
"NCT00016029","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","True","OTHER",,"60","colorectal cancer",,
"NCT04871529","PHASE2","TERMINATED","UNKNOWN","0","PROCEDURE","RESPONSE_RATE","False","ACADEMIC",,"22.5","bladder carcinoma infiltrating the muscle of the bladder wall","inability to accrue sufficient patients","Pathologic Complete Response"
"NCT01195753","PHASE2","TERMINATED","UNKNOWN","0","BIOLOGICAL","OTHER","False","INDUSTRY",,"60","urea cycle disorders",,"Changes in 13C urea formation from baseline to 2 and 4 months after first HHLivC infusion"
"NCT03531437","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"25.6","contraception","problem with recruiting participants","D-dimer"
"NCT02551731","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"7.3","spasms, infantile","Sponsor elected not to continue with study","Part A: Percentage of Participants Who Are Considered Complete Responders at Day 14"
"NCT01769053","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"60","acute lung injury","Rate of recruitment","Weaning time"
"NCT05536037","PHASE1","TERMINATED","ENROLLMENT","0.8","DRUG","SURVIVAL","False","OTHER",,"22.4","erythroplakia","Slow accrual","Transformation-free-survival, in lesion types erythroplakia and verrucous hyperplasia"
"NCT04182945","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","INDUSTRY",,"15.6","fever","Not enough patients having fever symptoms","Continuous and non-invasive skin temperature and heat flux"
"NCT04409145","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"18.4","venous malformation","Part 1 complete; Part 2 will not be completed.","Evaluation of safety and tolerability"
"NCT03136900","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"35.5","congenital heart disease in children","Recuitment to slow","positive nitrogen balance"
"NCT01582100","NA","TERMINATED","ENROLLMENT","0.8","DEVICE","OTHER","False","OTHER",,"20","nausea","study was terminated by investigator due to low enrollment","Incidence of Nausea in Patients With GERD"
"NCT03968419","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"33.3","non-small cell lung cancer","Study early terminated due to low enrollment compared to the anticipated figures.","Major Pathological Response (MPR) Rate at the Time of Surgery in Subjects Randomized to Canakinumab Monotherapy and in Combination With Pembrolizumab Based on Central Review"
"NCT04041830","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"18.6","normal weight adults","The sanitary conditions and material restrictions imposed by the CHU and by the university laboratories drastically hampered the realization of this work (with restricted access to the laboratory/department).","Change in Food reward"
"NCT04526795","PHASE1","TERMINATED","EXTERNAL","0.6","DRUG","SAFETY","False","OTHER",,"43.2","blast phase chronic myelogenous leukemia, bcr-abl1 positive","Administratively Complete","Maximum tolerated dose (MTD)"
"NCT02419339","NA","TERMINATED","EXTERNAL","0.8","PROCEDURE","OTHER","False","OTHER",,"48.4","ureteral obstruction","Principal investigator is moving to a different institution.","Reoperation"
"NCT04650945","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"22.4","type 1 diabetes mellitus","Staff shortage","Glucose time in range (3,9-10 mmol/l) (% pr day)"
"NCT01225172","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","SURVIVAL","False","INDUSTRY",,"47","breast cancer","Business objectives have changed.","Progression Free Survival Rate at 24 Weeks"
"NCT00785772","PHASE4","TERMINATED","UNKNOWN","0","DRUG","BIOMARKER","False","INDUSTRY",,"1","renal impairment","See termination reason in detailed description.","Observed Plasma Gabapentin Concentration"
"NCT00615719","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"38","acute coronary syndromes","Enrollment rate was too slow.","The Presence of Acute Coronary Syndromes(ACS)."
"NCT01937130","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"17","acute on chronic hepatic failure","Data needs met","Area Under the Curve (AUC)"
"NCT00742872","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"21","constipation-predominant irritable bowel syndrome","Poor recruitment, high drop out rate","Adequate Relief of Symptoms Associated With Constipation-predominant Irritable Bowel Syndrome."
"NCT00663572","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"34","preterm infants",,"Neurodevelopmental evaluation by ASQ (Age and stages Questionnaire) at 2 years of age"
"NCT02844712","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"23","drug hypersensitivity","End of the period of inclusion, NSN not achieved","Negative predictive value of drug provocation tests to betalactams"
"NCT01827930","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"90","leukemia, myeloid, chronic-phase","Difficulties of enrolment of Patient","Percentage of Patients Presenting a Decline of the BCR-ABL Transcript Rate at 12 Months From Baseline - Randomised Study"
"NCT01097330","PHASE3","TERMINATED","ENROLLMENT","0.8","PROCEDURE","OTHER","False","OTHER",,"19","defibrillators, implantable","Anticipated non-feasibility of recruitment objectives","Number of Participants With Appropriate ICD Therapy, Slow VT or Sudden Cardiac Death"
"NCT04271930","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"30.7","sleep","This study terminated early due to lack of participant retention","Number of Participants Enrolling in the Study"
"NCT01547728","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"24","thrombophilia due to acquired antithrombin iii deficiency","Too many barriers to enroll participants.","Percentage of Patients Whose Activated Clotting Time (ACT) is Prolonged Beyond 480 Seconds With Recombinant Human Antithrombin Concentrate (rhAT) Administration"
"NCT04609865","PHASE3","TERMINATED","EXTERNAL","0.8","DRUG","OTHER","False","OTHER",,"16.4","acute respiratory distress syndrome (ards)","departure of the principal investigator and inclusion difficulties","alveolar-capillary gas exchange after two days of treatment"
"NCT03549507","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"42","necrotizing enterocolitis of newborn","Lack of enrollment.","Early Detection of Altered Bowel Perfusion Using CEUS"
"NCT04156100","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"21.6","advanced solid tumor","Strategic business decision.","Dose Limiting Toxicity (DLT)"
"NCT02785900","PHASE3","TERMINATED","SAFETY","0.8","DRUG","SURVIVAL","False","INDUSTRY",,"17.1","acute myeloid leukemia","Due to safety; specifically a higher rate of deaths, including fatal infections, in the SGN33A arm versus the control arm","Overall Survival"
"NCT03526536","PHASE4","TERMINATED","UNKNOWN","0","DRUG","BIOMARKER","False","OTHER",,"28.1","end-stage renal disease","The study required more participants than anticipated for statistical significance.","Change in blood glucose level"
"NCT00767936","NA","TERMINATED","UNKNOWN","0","OTHER","BIOMARKER","False","OTHER",,"66","liver cancer",,"identify mutations in the hepatitis B virus genome that predisposes these high risk individuals to the development of liver cancer"
"NCT02648711","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"31.2","solid tumors","Company decision","Maximum Tolerated Dose (MTD), Recommended Phase 2 Dose (RP2D)"
"NCT07146971","PHASE1","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","INDUSTRY",,"8.9","atopic dermatitis (ad)","We have decided to close the study due to recruitment challenges.","Skin Microbiome Composition and Diversity using qPCR analysis"
"NCT04316481","NA","TERMINATED","REGULATORY","0.6","DEVICE","SAFETY","False","INDUSTRY",,"15.9","acute coronary syndrome","FDA Approval was received for the Model AMSG3-E IMD and therefore commercial implants could be started. There was no longer any need to implant under the CAS. CAS patients were transitioned to commercial patients.","Rate of Serious Adverse Events (SAE)"
"NCT00384865","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"37","hypertension, pulmonary",,"Distance Walked in Six Minutes"
"NCT03057067","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","OTHER",,"20.7","pelvic pain","difficulties recruiting","chronic pelvic pain"
"NCT02176200","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,,"pulmonary disease, chronic obstructive",,"Percentage of dose in the whole lung"
"NCT03959592","PHASE1","TERMINATED","EFFICACY","0.6","DRUG","OTHER","False","OTHER",,"26.6","glaucoma","Preliminary analysis showed no benefit of the investigational supplement.","Change in Contrast Sensitivity"
"NCT02032134","PHASE4","TERMINATED","ENROLLMENT","0.6","BIOLOGICAL","OTHER","False","OTHER",,"11","thrombocytopenia","recruitment failure within the interval of available CRY BC-PLTs for the study","Efficacy of infused cryopreserved platelets (changes in platelets count will be determined at 1 hour and 24 hours post-transfusion)"
"NCT02930564","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER_GOV",,"64.8","crohn's disease","It is not possible to continue the study","number of patients with calprotetctin elevation"
"NCT02297009","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","OTHER",,"115","dna methylation","Inactive","%Methylation (%)"
"NCT04601532","PHASE4","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"17.9","superficial partial thickness burn","Delayed recruitment","Number of Days to Healing of the Superficial Partial Thickness Burn Wound."
"NCT00412698","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"25","obesity","Company decision has been taken in light of recent demands by certain national health authorities","Change in HDL-C and triglyceride levels"
"NCT04910763","NA","TERMINATED","BUSINESS","0.8","OTHER","OTHER","False","OTHER",,"39.6","prediabetes","Lack of institutional resources to conduct project, increased cost of conducting project due to workarounds with resources not being available, and COVID-19 pausing human subjects data collection in 2020.","Changes in Appetite Rating"
"NCT04820621","PHASE1","TERMINATED","SAFETY","0.6","DRUG","BIOMARKER","False","INDUSTRY",,"2.8","chronic kidney disease","This study is prematurely terminated due to changes in sponsor's overall development strategy. The decision of termination is not related to any safety concern of the compound.","Area under the concentration vs. time curve from zero to infinity after single (first) dose (AUC) of BAY1001042"
"NCT02385812","PHASE2","TERMINATED","ENROLLMENT","0.8","PROCEDURE","QOL","False","OTHER",,"87","lung cancer","Low enrollment through COVID pandemic","Change in SF-12 quality of life score"
"NCT03676712","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"12","scoliosis idiopathic","Recruitment of subjects was not successful.","cobb angle"
"NCT06660030","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"20.7","breast cancer female","Lack of funds","Primary outcome"
"NCT01342328","PHASE1","TERMINATED","BUSINESS","0.8","OTHER","OTHER","False","OTHER",,"6","sleep disorders","Lack of funding","Compare the electroencephalography features of sleep produced by three sleep-induced regimens"
"NCT00666471","PHASE2","TERMINATED","SAFETY","0.6","PROCEDURE","OTHER","False","OTHER",,"12","epistaxis","one PI (BM) no longer felt he had clinical equipoise regarding the intervention. No adverse events.","Change in hospital admission requirement between M.I.C.E. and Operative Sphenopalatine Ligation"
"NCT02441309","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"25.1","osteosarcoma","Failed to recruit sufficient numbers of patients in the funded period","Biological Response Data Based on Pharmacodynamic Endpoints on Tumour Biopsy Material"
"NCT03105609","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"12.5","macular degeneration","The delay between diagnosis and initiation of treatment was no longer consistent with standard of care","Hyperspectral image characteristics that predict response of choroidal neovascularisation to Lucentis"
"NCT01172509","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"21","autism","too much variability in the TMS measures","percent of baseline TMS-induced measures of (1) human synaptic plasticity (LTD)"
"NCT05956509","PHASE1","TERMINATED","UNKNOWN","0","BIOLOGICAL","OTHER","False","INDUSTRY",,"4.7","upper limb spasticity","Strategic considerations","Change From Baseline in Wrist Modified Ashworth Scale-Bohannon (MAS-B)"
"NCT01485432","NA","TERMINATED","ENROLLMENT","0.8","DEVICE","OTHER","False","OTHER",,"96","renal transplant surgery","Low recruitment of patients.","delayed graft function"
"NCT01572987","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"68","barrett's esophagus","Recruitment goals not being met","Complete histological eradication of Barrett's esophagus"
"NCT04729387","PHASE3","TERMINATED","BUSINESS","0.6","DRUG","SURVIVAL","False","INDUSTRY",,"53.9","ovarian cancer","Sponsor Decision","Progression Free Survival (PFS) Based on Blinded Independent Review Committee (BIRC) Assessment Using RECIST 1.1 Criteria"
"NCT03524001","NA","TERMINATED","EFFICACY","0.6","DEVICE","OTHER","False","OTHER",,"53.2","right bundle-branch block","Non superiority of treatment arm (and hypothesized inferiority) before completion of enrolling, at ad interim analysis","Change (expressed as a percentage) in distance walked during six-minute walk test (6MWT). 6MWT distance is expressed in meters"
"NCT04722601","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","OTHER",,"18.9","follicular lymphoma","funding","Phase I Objective: Maximum Tolerated Dose of Venetoclax and CC-486 As Assessed by Rate of Reported Dose Limiting Toxicities (Side Effects) According to CTCAE Criteria Version 5"
"NCT00080119","PHASE2","TERMINATED","SAFETY","0.6","DRUG","OTHER","False","ACADEMIC",,"62.9","hiv infection","Data Safety Monitoring Board (DSMB) recommended stopping study due to futility","Time to Development of Tuberculosis (TB) Disease or Death Among HIV-infected Children"
"NCT00425919","PHASE2","TERMINATED","EFFICACY","0.6","DRUG","OTHER","False","INDUSTRY",,"9","diabetes mellitus","Study terminated as a result of interim analysis not meeting predetermined criteria.","Fasting Plasma Glucose"
"NCT00492219","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"14","osteoarthritis","No longer have access to equipment used for functional data collection","Performance of three functional tests on a force platform"
"NCT00311467","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","SURVIVAL","False","OTHER",,"38","renal cell cancer","no patient recruitment","The primary study objective is to investigate whether the addition of capecitabine to interferon-alpha-interleukin-2 based immunotherapy may improve progression free survival when compared to immunotherapy alone."
"NCT01311167","PHASE3","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"9","liver cirrhosis","Recruitment problems (not enough patients were found who met eligibility criteria)","Daily sodium excretion of sodium in the urine"
"NCT01467492","PHASE4","TERMINATED","EFFICACY","0.8","DRUG","OTHER","False","INDUSTRY",,"28","hepatitis c","It was decided by Sponsor on 13 January 2014 to terminate study early at primary efficacy endpoint as part of a decision to modify drug development plan.","Percentage of Participants With Sustained Viral Response 12 Weeks After Last Actual Dose of Study Drug (SVR12)"
"NCT05047536","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"39.6","advanced/metastatic solid tumor","Sponsor decision.","Number and Percentage of Participants Experiencing Adverse Events as Assessed by CTCAE v5.0 (Part 1 & 2)"
"NCT01506934","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"3","advanced or metastatic solid tumors","Sponsor decision","Calculate the Cmax and Tmax of participating subjects"
"NCT04784234","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"20.8","primary open angle glaucoma","company was bought and discontinued producing supplement","Visual Field Mean Deviation"
"NCT01576432","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"15","pain","The data showed that pain was higher for our standardized method of sampling","NIPS score during heel prick in healthy term neonates"
