"nct_id","phase_token","status_token","failure_token","failure_confidence","intervention_type","endpoint_category","endpoint_miss","sponsor_type","enrollment_ratio","duration_months","condition_token","why_stopped_raw","primary_endpoint_raw"
"NCT00127101","PHASE1","TERMINATED","ENROLLMENT","0.8","DRUG","SAFETY","False","INDUSTRY",,"37","lymphoma","The study was stopped due to low enrollment.","Maximum Tolerated Dose (MTD) as Determined by the Number of Participants With Dose Limiting Toxicities"
"NCT02470312","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","INDUSTRY",,"30.4","heart failure","Existing trials demonstrate reduction in fluoroscopy with MediGuide","Amount of Fluoroscopy Time"
"NCT00729781","PHASE1","TERMINATED","BUSINESS","0.6","DEVICE","OTHER","False","INDUSTRY",,"33","nasal alar collapse, bilateral","Strategic Business Decision","Functional Improvement"
"NCT02510911","NA","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"64.7","postoperative ileus","lack of effect at interims analysis","Time to first bowel movement"
"NCT01968863","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"19.9","known or suspected dysplasia or cancer","Investigator Non Compliance","Statistical measurements of the spatial and intensity distributions of pixels within an image"
"NCT02404363","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"26.5","locally advanced pancreatic cancer","recruitment problem","Response to treatment based on RECIST 1.1 criterion"
"NCT03146663","PHASE2","TERMINATED","EFFICACY","0.6","DRUG","OTHER","False","OTHER",,"27.1","ovarian cancer","Despite promising efficacy and a good tolerability profile in Part I, it was decided not to initiate Part II as the pre-specified boundary for efficacy was uncertain to be met in this heavily pre-treated population with significant co-morbidities","Best Overall Response"
"NCT03975387","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"61.2","solid tumor","Sponsor Decision","Phase 1a: Safety and tolerability of ASTX295 including determination of maximum tolerated dose (MTD), and/or recommended dose for expansion (RDE) to Phase 1b"
"NCT01469221","PHASE3","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"15","bladder cancer","Business reason","Time to Recurrence"
"NCT04038216","NA","TERMINATED","EXTERNAL","0.8","PROCEDURE","OTHER","False","OTHER",,"66.8","hearing impaired children","Due to lagging enrollment, partly because of the COVID-19 pandemic, we were overtaken by the favourable preliminary results of the single-stage group during the study period.","Implant loss"
"NCT03205995","PHASE3","TERMINATED","BUSINESS","0.6","BIOLOGICAL","OTHER","False","INDUSTRY",,"33.1","thrombotic microangiopathies","Sponsor terminated study","Platelet Count (10^9 Platelets/L) Change From Baseline at Week 26"
"NCT06181201","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","OTHER",,"7.6","cancer of rectum","Lack of eligible patients","Gut microbiota description at T0"
"NCT00977067","PHASE1","TERMINATED","SAFETY","0.6","DRUG","OTHER","False","INDUSTRY",,"29","solid cancers","The study was terminated early by the Sponsor for reasons unrelated to patient safety or anti-tumor activity.","Incidence and nature of dose-limiting toxicities"
"NCT03487744","NA","TERMINATED","ENROLLMENT","0.8","OTHER","OTHER","False","OTHER",,"11.9","tube feeding","slow enrollment","Incidence of diarrhea at 72 hours"
"NCT03340909","PHASE2","TERMINATED","EXTERNAL","0.8","DRUG","OTHER","False","OTHER",,"46.9","schizophrenia and related disorders","Stopped because of COVID 19 pandemic","Improvement of overall symptom severity"
"NCT02179099","PHASE1","TERMINATED","UNKNOWN","0","DEVICE","SAFETY","False","INDUSTRY",,"19.1","overactive bladder","Decision to open a randomized controlled trial with two groups receiving different Botulinum Toxin in comparison to placebo group.","Safety"
"NCT01817387","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"44.6","schizophrenia","Due to participants not completing the cognitive training requirement.","Psychosocial functioning"
"NCT05604521","PHASE1","TERMINATED","UNKNOWN","0","BIOLOGICAL","SAFETY","False","INDUSTRY",,"9","malaria","The main reason for trial discontinuation was the inability to address the primary objectives of the study following an extended gap between the second and third doses.","Adverse Events"
"NCT04958031","PHASE2","TERMINATED","SAFETY","0.6","DRUG","SAFETY","False","INDUSTRY",,"43.7","apathy in dementia","Sponsor Decision - Not Safety Related","Number of Participants With Adverse Events"
"NCT03148431","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"16.1","healthy","due to business decisions","Number of Participants with One or More Serious Adverse Event(s) (SAEs) Considered by the Investigator to be Related to Study Drug Administration"
"NCT02366637","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"3.9","pulmonary disease, chronic obstructive","Study terminated on 7 April 2015 for business reasons. No safety and/or efficacy concerns contributed to the termination of the study","Change From Baseline in Trough Forced Expiratory Volume in 1 Second (FEV1) at Week 4"
"NCT02031172","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"27","dry eye syndromes","PI is moving to a different institution.","To see if changes in visual reading function correlate with changes in optical and retinal image quality, secondary to changes in tear film dynamics"
"NCT00082875","PHASE2","TERMINATED","UNKNOWN","0","DRUG","SURVIVAL","False","NIH",,,"stage iii melanoma",,"PFS"
"NCT02185001","NA","TERMINATED","ENROLLMENT","0.6","PROCEDURE","QOL","False","INDUSTRY",,"17","dislocated patella","Inadequate patient recruitment and coordinator left organization","Patient Reported Change in Patellar Stability, Subluxation, or Recurrent Dislocation."
"NCT02029781","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","OTHER",,,"appendicitis","Delayed/poor inclusion rate.","Negative appendectomy"
"NCT03645681","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"60.4","kidney failure, chronic","Concerns around a high rate of thrombosis associated with kinking between the pod and the non-ringed graft.","Secondary Patency of InnAVasc AVG at 6 Months"
"NCT01189019","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"31","wet macular degeneration","Drug dose became unavailable","Mean change in visual acuity from baseline to 24 months"
"NCT01965730","NA","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"17","aortic disease","the study was suspended due to shortage of the study drug (amicar).","degree of fibrinolysis as measured by thromboelastography"
"NCT01517165","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","NIH",,"37","opioid-related disorders",,"Treatment response, defined as opioid abstinence without severe withdrawal symptoms during the last week of the taper (week 6) and duration in treatment (retention)"
"NCT00206492","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"39","breast cancer","halted by the PI only 3 of 45 subjects were accrued.","cellular response"
"NCT03668392","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"18.2","acute lymphoblastic leukemia","low enrollment rate","Number of patients with active serum Asparaginase"
"NCT05367336","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"29.6","fentanyl","The study was halted prematurely due to difficulties in recruiting a sufficient number of participants. Despite efforts to enroll eligible individuals, the recruitment goals were not met, making it infeasible to continue the study as planned.","Baseline Arachidonic Acid Maximum Aggregation (%) Result"
"NCT05531136","NA","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","OTHER",,"20.3","fall risk","Reaching end of funding","Maximum gait speed"
"NCT03820544","NA","TERMINATED","ENROLLMENT","0.6","PROCEDURE","OTHER","False","OTHER",,"19.1","pancreatic cancer","Interest in this study changed and it was decided to end enrollment early","Complication Rates of Grade III or Higher"
"NCT01171534","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"43.1","wounds and injuries","Study determined not to be feasible to continue.","Performance of DermaClose System in Treatment of Fasciotomy Wounds"
"NCT00506064","PHASE1","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"55","breast cancer","Terminated due to low accrual.","Objective Sleep Response of Patients"
"NCT02902809","PHASE3","TERMINATED","UNKNOWN","0","BIOLOGICAL","SAFETY","False","INDUSTRY",,"14.3","inadequately controlled asthma","The study was terminated due to the discontinuation of the tralokinumab asthma program (as per the results of the Phase III study \[D2210C00008\])","Number of Participants With Adverse Events (AEs) and Serious Adverse Events (SAEs)"
"NCT02041299","PHASE4","TERMINATED","ENROLLMENT","0.6","DRUG","BIOMARKER","False","INDUSTRY",,"62","iron overload","Difficulties with additional recruitment as pool of potential patients was exhausted, and sufficient information for determination of study outcome measure was already obtained","Change From Baseline in Liver Iron Concentration (LIC)"
"NCT01291498","NA","TERMINATED","REGULATORY","0.6","DEVICE","OTHER","False","OTHER",,"26","parathyroid adenomas","The manufacturer is not currently supporting research in this indication.","Eucalcaemia"
"NCT01564563","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"16","acquired bleeding disorder","Trial enrollment was prematurely terminated due to excessively slow patient recruitment","Effect on bleeding, defined as change in bleeding score"
"NCT05034263","NA","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","OTHER",,"36","parkinson's disease","Discontinuation of funding.","Cholinergic terminal density at baseline"
"NCT03587363","PHASE1","TERMINATED","ENROLLMENT","0.6","DRUG","BIOMARKER","False","INDUSTRY",,"24.5","hepatic impairment","Mild/moderate hepatic impairment (HI) cohorts completed with no impact to erdafitinib exposure. Severe HI cohort enrollment stopped early.","Maximum Observed Plasma Concentration (Cmax)"
"NCT02951572","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"51.9","neuromuscular diseases","Recruitment problem","Average daily walking time"
"NCT03121677","PHASE1","TERMINATED","UNKNOWN","0","BIOLOGICAL","BIOMARKER","False","OTHER",,"57.7","follicular lymphoma","Vaccine manufacturing has been suspended","Feasibility and safety of vaccine in combination with nivolumab +/1 anti-CD20 monoclonal antibody therapy as measured by the number of participants whose personal vaccines can be manufactured and delivered without unacceptable toxicity"
"NCT01767857","PHASE3","TERMINATED","EFFICACY","0.6","DRUG","SURVIVAL","False","INDUSTRY",,"51","metastatic colorectal cancer","The study crossed the prospective futility boundary of primary endpoint","Overall Survival (OS)"
"NCT04415281","NA","TERMINATED","BUSINESS","0.6","DEVICE","BIOMARKER","False","OTHER",,"19.6","pain related to tmd","Funding not secured","Pain Level Change With PBM Treatment Using a Numerical Rating Scale 0=no Pain and 100=the Most Intense Pain Imaginable"
"NCT00896467","NA","TERMINATED","UNKNOWN","0","OTHER","QOL","False","OTHER",,"38","anal cancer",,"Quality of life as assessed by the QLQ-30 questionnaire"
"NCT04458311","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","OTHER",,"35.4","metastatic castration resistant prostate cancer","Funder decided that response outcomes to date did not support continuation of the study.","Phase I - To describe the safety and tolerability of abiraterone acetate and tildrakizumab when given in combination. To establish a RP2D for tildrakizumab, in combination with abiraterone."
"NCT02669264","PHASE1","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"28.1","acute lymphoblastic leukemia","The study was early terminated prior to part 2 because of slow accrual.","Number of Participants Who Experienced Dose-Limiting Toxicities (DLTs)"
"NCT03560609","NA","TERMINATED","EXTERNAL","0.8","DEVICE","OTHER","False","OTHER",,"62.1","keratoconus","This study was terminated due to the departure of the Principal Investigator from the Sponsoring institution.","Number of Patients With Tissue Deformation in ONH Region"
"NCT04648709","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"33.1","covid19","The development and generalisation of vaccination led to a significant drop in the number of patients meeting the inclusion criteria.","T cell immune response"
"NCT00180999","PHASE3","TERMINATED","UNKNOWN","0","DRUG","QOL","False","OTHER",,,"- medico-economic aspects (evaluation of medical costs related to the three strategies and evaluation of cost/efficacy)",,"Quality of life, in particular when related to tiredness (FACT F)"
"NCT00537732","PHASE4","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"44","gastroesophageal reflux","recruitment problems","endoscopic healing rate in patients with GERD after 4 weeks of individualised dosing of omeprazole (according to metabolic capacity of the patient)"
"NCT02197832","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","OTHER",,"29.9","subfertility","Difficulty in recruiting participants.","Ongoing pregnancy rate"
"NCT03067363","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"1.1","safety","Part 1 completed successfully. Part 2 not conducted.","Incidence of treatment-emergent adverse events (safety and tolerability)"
"NCT01155063","NA","TERMINATED","UNKNOWN","0","OTHER","SAFETY","False","INDUSTRY",,"12","early breast cancer","See Detailed Description","Number of Participants With Adverse Events (AEs)"
"NCT01633593","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"47","elderly","Difficulty in recruiting subjects for the trial.","reduction of the duration of delirium in elderly patients treated with donepezil"
"NCT03050814","PHASE2","TERMINATED","EFFICACY","0.6","DRUG","SURVIVAL","False","NIH",,"52.7","colorectal tumors","Terminated after an unplanned interim efficacy analysis.","Progression Free Survival Between the Standard of Care (SOC) Arm A, and Standard of Care (SOC) Arm B + lead-in"
"NCT00911729","NA","TERMINATED","UNKNOWN","0","OTHER","QOL","False","INDUSTRY",,,"pheochromocytoma",,"The main objective of this study is to evaluate content validity of the NIH Quality of Life and Symptoms Questionnaire for Pheochromocytoma and Paraganglioma and EORTC-QLQ-C30 in patients with pheochromocytoma or paraganglioma."
"NCT01882231","NA","TERMINATED","ENROLLMENT","0.8","OTHER","OTHER","False","OTHER",,"37.8","osteosarcoma","Slow accrual and lack of funding","Percent change in MRI metrics"
"NCT05975931","NA","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","INDUSTRY",,"24.3","epilepsy","The decision to terminate was taken based on study team capacity not sufficient and alignment with the sponsor.","Descriptive comparison of healthcare resource use (HCRU)"
"NCT00899431","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"113","chronic lymphocytic leukemia","Terminated per PI's request at the time of continuing review","Immunomanipulation After Non-myeloablative Stem Cell Transplantation for CLL (Chronic Lymphocytic Leukemia)."
"NCT05190302","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"11.3","peripheral nerve block","During the course of the year, we were able to answer our faisability question.","Ultrasound-guided peripheral nerve block failure rate"
"NCT00497653","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"100.9","polycystic ovary syndrome",,"To determine if oral DCI administration to women with PCOS increases the total DCI content in urine and blood."
"NCT02063945","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER_GOV",,"12","attention deficit/hyperactivity disorder","Major difficulties recruiting participants","Change from baseline of aggressive behaviors."
"NCT02050295","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","OTHER",,"47","regional anesthesia","PI no longer at institution","Motor function"
"NCT00122577","PHASE2","TERMINATED","UNKNOWN","0","DRUG","BIOMARKER","False","OTHER_GOV",,"28","hiv infections",,"Change in plasma HIV RNA level and percentage of patients with undetectable HIV-RNA in plasma at Week 26"
"NCT03540875","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"7.6","anesthesia, general","Modification of the device","Adequate sedation"
"NCT00869167","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"15","insomnia",,"Pittsburgh Sleep Quality Index"
"NCT05075811","PHASE1","TERMINATED","EXTERNAL","0.6","DRUG","SAFETY","False","OTHER",,"33.4","pouch, ileal","PI left institution","Treatment related adverse events"
"NCT00782236","PHASE4","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","INDUSTRY",,"40","tooth loss","Lack of enrollment","Implant stability will be assessed by recording the maximum torque achieved when placing the abutment. The implant will be considered stable if a minimum of 35 Ncm of torque is achieved."
"NCT05038644","PHASE1","TERMINATED","UNKNOWN","0","DRUG","BIOMARKER","False","OTHER",,"33.5","acute myeloid leukemia","Drug expired May 31, 2024.","The number of dose-limiting toxicities for group A level -1"
"NCT03176264","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"4.2","metastatic colorectal cancer","The study was terminated early due to company decision.","Incidence of Dose-limiting toxicity (DLT)"
"NCT03948464","PHASE3","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","OTHER",,"5.8","opioid-related disorders","Study unable to proceed per protocol due to COVID-19 precautions","Opioid Use"
"NCT02348099","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"121.7","diabetes","The study run its course","Number of Participants With Presence of Subclinical Lipohypertrophy"
"NCT02215902","NA","TERMINATED","SAFETY","0.6","DEVICE","SAFETY","False","INDUSTRY",,"27.3","end stage renal disease","Adequate safety data has been accumulated and the # of patients meeting inclusion criteria has diminished.","Rate of adverse events"
"NCT00616902","PHASE3","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"3.9","chronic kidney disease (ckd) stage 5","This study was prematurely terminated due to low enrollment","Change From Baseline in Left Ventricular Mass Index (LVMI) Over 48 Weeks Measured by Cardiac Magnetic Resonance Imaging (MRI)"
"NCT00481845","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"23","breast cancer","Low accrual","Tumor Objective Response by MRI"
"NCT00006472","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","True","OTHER",,"32.3","esophageal cancer",,
"NCT03248739","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"64.8","occlusion","Preliminary data did not show a difference. PI decided to terminate study.","Number of Participants With Permanent Catheter Occlusions"
"NCT04926857","NA","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","INDUSTRY",,"31.1","atrial fibrillation","Business decision","Healthcare Utilization Where AF Was a Reason or a Suspected Reason for the Healthcare Interaction."
"NCT00113919","PHASE1","TERMINATED","ENROLLMENT","0.6","DRUG","SAFETY","False","OTHER",,"64","multiple myeloma","Due to poor accrual","Maximal Dose of BusulfexÂ® Given in a 2, 3, or 4 Day Period With Acceptable Toxicity to Myeloma Patients"
"NCT03181828","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"14.4","urea cycle disorder","The incidence of AEs was higher than the IB reported.","Atom Percent Excess of 13CO2"
"NCT04642365","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"36","solid tumors","The sponsor decided to terminate the study early, due to recruitment challenges for Part II and, based on the totality of data generated with a low likelihood of achieving the targeted efficacy, to open Part III.","Part 1: Number of Participants With Adverse Events (AEs)"
"NCT00689767","NA","TERMINATED","BUSINESS","0.6","DEVICE","OTHER","False","INDUSTRY",,"49","coronary artery disease","Terminated ahead of schedule after completion of the 3-year follow-up time point due to Sponsor decision.","Late Lumen Loss"
"NCT01627067","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","SURVIVAL","False","OTHER",,"77","breast cancer","Komen Foundation Funding Terminated","Progression-Free Survival (PFS)"
"NCT02047136","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","INDUSTRY",,"58","diet modification","Unable to recruit subjects, patients want active treatment instead of placebo.","The change in Mean Total Symptoms Score (MTSS) from baseline between groups"
"NCT04509336","NA","TERMINATED","EXTERNAL","0.8","DRUG","OTHER","False","OTHER",,"13","cirrhosis","COVID 19 Pandemic","the difference in the number of muscle cramps between the orphenadrine and baclofen groups at the end of treatment"
"NCT01078844","NA","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","OTHER",,"4.9","autism","Sponsor withdrew funds","Clinical Global Impression-Scale(CGI-S)"
"NCT01569698","NA","TERMINATED","EXTERNAL","0.6","PROCEDURE","OTHER","False","OTHER",,"85","kidney failure, acute","sponsor and investigator's decision","extra renal replacement therapy"
"NCT03216187","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"82.7","persistent postoperative pain","insufficient funding and recruitment","incidence of ""clinically important pain"" at 3 months after surgery"
"NCT01414387","NA","TERMINATED","SAFETY","0.6","PROCEDURE","OTHER","False","OTHER_GOV",,"52.4","carotid artery disease","Therapy for carotid disease has recently changed. Carotid stenting is now restricted to high risk patients that are not eligible for the study.","Cerebral embolization"
"NCT04009031","NA","TERMINATED","EXTERNAL","0.8","DEVICE","OTHER","False","OTHER",,"17.2","child","COVID-19 pandemic halted recruitment as of March 2020.","Video game logs"
"NCT03739645","NA","TERMINATED","BUSINESS","0.8","OTHER","OTHER","False","OTHER",,"38","fear pain","Lack of Funding","Skin Conductance Response"
"NCT04695977","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","RESPONSE_RATE","False","INDUSTRY",,"40.9","melanoma","Business Decision","Confirmed Objective Response Rate (ORR) by Blinded Independent Central Review (BICR)"
"NCT00429975","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"13","pneumonia, pneumococcal",,"Circulating levels of pro and anti-inflammatory cytokines at 0h, 24, 72 h and 120 h from inclusion"
"NCT04601857","PHASE2","TERMINATED","SAFETY","0.6","DRUG","RESPONSE_RATE","False","INDUSTRY",,"56.3","advanced and metastatic urothelial cancer","Sponsor decided to discontinue the study due to strategic considerations and not due to any safety-related concerns.","Objective Response Rate (ORR)"
"NCT00431028","PHASE1","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"30","inflammation","Terminated","Anterior chamber cell"
"NCT03785392","NA","TERMINATED","EXTERNAL","0.6","PROCEDURE","OTHER","False","OTHER",,"8.3","acute pain","Primary investigator left the Institution","Forced Expiratory Volume (FEV1)"
"NCT04439071","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"24.3","pneumonia","Sponsor decision","Time From Randomization to Respiratory Improvement"
"NCT01124344","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"18","major depression",,"Assessment of safety by evaluating incidence of adverse events (AE)"
"NCT01224964","NA","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"45","asthmatic patients","A lot of patients recruited in our center were already on montelukast treatment. It was not possible to recruit sufficient patients for the study.","sputum cytokine mRNA"
"NCT01802164","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"25","peritonitis","Recruitment problems due to very restricted inclusion criteria","Number of patients with incisional hernia"
"NCT00929409","PHASE2","TERMINATED","UNKNOWN","0","DRUG","BIOMARKER","False","OTHER",,"13","anemia, iron-deficiency","Stopped prematurely because too few patients were recruited.","Haemoglobin concentration"
"NCT00555399","PHASE1","TERMINATED","BUSINESS","0.8","DRUG","SAFETY","False","OTHER",,"145.9","glioblastoma multiforme","No Sponsor funding for continuation of trial","Maximum Tolerated Dose (MTD)"
"NCT03370302","PHASE1","TERMINATED","ENROLLMENT","0.6","DRUG","SAFETY","False","INDUSTRY",,"19.3","advanced nonhematological neoplasms","More favorable safety profile was observed in QD schedule, therefore further enrollment in QW schedule was terminated.","Number of Participants With Treatment Emergent Adverse Events (TEAEs)"
"NCT02722902","NA","TERMINATED","REGULATORY","0.6","DRUG","OTHER","False","OTHER",,"13","glucose intolerance","No effect of carnitine on lipid induced insulin resistance after n=8 (p=1.00)","Whole body insulin sensitivity"
"NCT02036502","PHASE1","TERMINATED","BUSINESS","0.6","BIOLOGICAL","SAFETY","False","INDUSTRY",,"73.1","multiple myeloma","Business Reasons","Number of Participants Experiencing Dose-Limiting Toxicities (DLTs) According to National Cancer Institute Common Terminology Criteria for Adverse Events Version 4.0 (NCI-CTCAE v.4.0)"
"NCT00006037","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","True","OTHER",,"24","colorectal cancer","Drug not available",
"NCT00548145","NA","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"52","alzheimer disease",,"Alzheimer's Disease Assessment Scale-cognitive Component-Japanese Version(ADAS-Jcog)"
"NCT03594045","PHASE2","TERMINATED","BUSINESS","0.8","DRUG","OTHER","False","OTHER",,"10.4","heparin-induced thrombocytopenia","Withdrawal of funding by sponsor","Cumulative Incidence of New Symptomatic Thromboembolic Complications (TEC) Within 30 Days of the Initiation of Apixaban"
"NCT03063775","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"21.9","tissue preservation","Lack of suitable patients for recruitment","Soft tissue volume"
"NCT00991965","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"13","alveolar bone loss",,"Stability and osseointegration of endosseous dental implants"
"NCT00894465","NA","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"36","vesicoureteral reflux","Most pts requested to be treated with versed. It was difficult to randomize pts.","Anxiety Score From the Modified Yale Preoperative Anxiety Scale"
"NCT03515200","PHASE1","TERMINATED","EXTERNAL","0.6","DRUG","SAFETY","False","OTHER",,"27.3","acute lymphoblastic leukemia, in relapse","Due to departure of PI from St. Jude","Maximum tolerated dose (MTD) of palbociclib plus chemotherapy"
"NCT02262000","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"46.3","non small cell lung cancer","Investigator left institution","Local Control Rate (Absence of Local Progression) Using SABR for Treatment of NSCLC"
"NCT02137200","NA","TERMINATED","ENROLLMENT","0.6","PROCEDURE","OTHER","False","OTHER",,"42.3","pregnancy","Recruitment for this study has ended and follow-up of enrolled participants is ongoing. For additional information contact the PIs.","Spontaneous vaginal delivery"
"NCT05796492","NA","TERMINATED","ENROLLMENT","0.8","DEVICE","SAFETY","False","INDUSTRY",,"17.9","burn wound","recruitment/ enrollment issues","Incidence and severity of adverse device effects (ADEs)"
"NCT03254264","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"57.9","autism spectrum disorder","one inclusion and not others","The primary outcome will be the time spent on biological motion in the task of visual preference stimuli."
"NCT02189798","NA","TERMINATED","SAFETY","0.6","DEVICE","OTHER","False","INDUSTRY",,"89.2","hearing loss","Thirty-five subjects wore the EAS processor for as long as 84 months without significant safety issues. Sufficient data gained to support EAS technology development for safe use in subjects with residual low-frequency acoustic hearing sensitivity.","Unaided Pure-tone Average (PTA) Hearing Threshold Measurements"
"NCT01435772","PHASE2","TERMINATED","BUSINESS","0.6","BIOLOGICAL","BIOMARKER","False","INDUSTRY",,"60.8","pompe disease","The study was terminated because BioMarin decided to end the overall development program based on competing corporate priorities.","Number of Participants With a Positive Anti-BMN 701 Antibody"
"NCT02887677","PHASE4","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","OTHER",,"36","diabetes mellitus","On February 2019 Astra-Zeneca Greece decided to stop the financial support of the study.","Ambulatory systolic aortic pressure"
"NCT01124812","PHASE1","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","INDUSTRY",,"29","non small cell lung cancer",,"Uptake of 131I-L19SIP or 124I-L19SIP"
"NCT03424512","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"8.3","cancer","Covid-19 halted study, reorganisation of the clincial service and staff leaving posts made recruitement to a group unfeasible","Hospital Anxiety Depression Scale-Total (HADS-Total)"
"NCT00919464","NA","TERMINATED","ENROLLMENT","0.8","DEVICE","OTHER","False","OTHER",,"45","femur fracture","low enrollment","Compartment pressures"
"NCT05673109","PHASE1","TERMINATED","SAFETY","0.6","DRUG","SAFETY","False","INDUSTRY",,"7.5","metastatic castration resistant prostate cancer","Subject benefit-risk ratio changes, sponsor decides to voluntarily terminate study","Adverse events (AEs)/Serious adverse events (SAEs)"
"NCT01978509","NA","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"65.9","colonoscopy","Lack of enrollment","Bowel Cleansing"
