"nct_id","phase_token","status_token","failure_token","failure_confidence","intervention_type","endpoint_category","endpoint_miss","sponsor_type","enrollment_ratio","duration_months","condition_token","why_stopped_raw","primary_endpoint_raw"
"NCT05198297","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","INDUSTRY",,"25.6","open angle glaucoma","Enrollment","Number of Subjects (Responders) with unmedicated DIOP greater than 6 mmHg and less than or equal to 21 mmHg with a reduction of greater than or equal to 20% from baseline and absence of secondary glaucoma surgery or loss of light perception"
"NCT01481610","PHASE2","TERMINATED","SAFETY","0.6","DRUG","OTHER","False","OTHER",,"10","kidney failure, chronic","Interim analysis shows harma to one of the study arms.","Change in GFR"
"NCT05964413","PHASE3","TERMINATED","EFFICACY","0.8","DRUG","OTHER","False","INDUSTRY",,"20.3","pyoderma gangrenosum","Study stopped for futility","Efficacy of treatment with vilobelimab compared to placebo"
"NCT03195660","NA","TERMINATED","BUSINESS","0.6","DEVICE","OTHER","False","INDUSTRY",,"4.7","heart failure with normal ejection fraction","Funding for study was withdrawn","ASV Adherence"
"NCT03681782","NA","TERMINATED","EXTERNAL","0.8","OTHER","OTHER","False","OTHER",,"65.5","premature infant","departure of principal investigator with no successor","Change in the neonatal infant pain score"
"NCT00037882","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"34","leukemia, myeloid, philadelphia-positive",,"Efficacy"
"NCT02049424","NA","TERMINATED","ENROLLMENT","0.8","OTHER","SAFETY","False","OTHER",,"32.1","hematologic malignancy","low recruitment","toxicity evaluation"
"NCT00576056","PHASE2","TERMINATED","UNKNOWN","0","DRUG","SURVIVAL","False","OTHER",,"27","carcinoma, hepatocellular","Bayer Healthcare is no supplying the study drug","Determine Progression-free Survival in This Patient Population Treated With the Proposed Combination Treatment Modality"
"NCT00003056","PHASE3","TERMINATED","REGULATORY","0.6","DRUG","OTHER","False","INDUSTRY",,"74","leukemia","Interim analysis indicated study should be terminated","Time to neutrophil engraftment"
"NCT03926156","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"26.8","mitral stenosis","COVID-19 has impacted our study recruitment","Number of participants with stroke"
"NCT02540356","PHASE1","TERMINATED","UNKNOWN","0","BIOLOGICAL","SAFETY","False","INDUSTRY",,"6.8","refractory ovarian cancer with recurrent symptomatic malignant ascites",,"The Occurrence of Dose-limiting Toxicity (DLT)"
"NCT01358331","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"30.5","tumor, solid",,"Number of Participants With Dose-Limiting Toxicities (DLTs)"
"NCT01159301","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","NIH",,,"adult acute basophilic leukemia",,"Maximum-tolerated dose as assessed by the National Cancer Institute (NCI) Common Terminology Criteria for Adverse Events (CTCAE) version 4.0"
"NCT03884465","PHASE2","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","INDUSTRY",,"13.4","pulmonary arterial hypertension","COVID","Change in Pulmonary Vascular Resistance (PVR)"
"NCT00369265","PHASE4","TERMINATED","SAFETY","0.6","DRUG","OTHER","False","OTHER",,"39","laryngopharyngeal reflux","Pharmaceutical company purchased by another company and funding was terminated.","Percentage of Participants With Improvement or Resolution of Arytenoid Erythema"
"NCT02714530","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"81","cancer","Slow accrual","Number of patients with progression in radiation field among patients treated with erlotinib combined with radiotherapy compared to radiotherapy alone"
"NCT04869787","NA","TERMINATED","REGULATORY","0.6","DEVICE","SAFETY","False","OTHER",,"29.3","acute kidney injury","The device manufacturer has received a HDE for this population from the FDA","Number of SCD-related Adverse Events (AE)"
"NCT01958593","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","INDUSTRY",,"24.1","posttraumatic stress disorder","This pilot study was terminated early by sponsor due to insufficient rate of accrual.","Change in Clinician-Administered PTSD Scale (CAPS-IV) Score From Baseline to Primary Endpoint"
"NCT05309733","NA","TERMINATED","BUSINESS","0.8","OTHER","SAFETY","False","INDUSTRY",,"37.4","leukemia, myeloid, acute","Lack of Funding","Long term safety of VOR33 in patients who participated in a VOR33 study in terms of study product-related Adverse Events/Serious Adverse Events (AEs/SAEs)."
"NCT01202058","PHASE3","TERMINATED","SAFETY","0.6","DEVICE","OTHER","False","INDUSTRY",,"26","atherosclerotic coronary artery disease","The NEVOâ¢ stent will not be commercialized. Cordis decided to close the study after 1 years. This decision took the absence of safety signals into account.","Twelve month composite clinical endpoint of all death, all MI and all revascularizations."
"NCT02351726","NA","TERMINATED","BUSINESS","0.8","DEVICE","OTHER","False","INDUSTRY",,"58","aortic stenosis","Sponsor business decision","Rate of structural Valve Deterioration in Implanted Patients"
"NCT03091478","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"32.1","patients with leptomeningeal disease","Low Accrual","Number of Participants With a Response"
"NCT00809185","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"39.9","myelodysplastic syndromes","slow accrual","Number of Patients With Either a Major or Minor Erythroid Response (Hemoglobin Change From Baseline Measure)"
"NCT01712685","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","BIOMARKER","False","NIH",,"10","carcinoma, renal cell","Study was closed to accrual because imaging agent was no longer available.","Level of Uptake of 18F-VM4-037 in Tumor and Non Tumor Tissues, Calculated as Standardized Uptake Values (SUVs)"
"NCT01851343","PHASE1","TERMINATED","UNKNOWN","0","OTHER","SAFETY","False","NIH",,"53.4","inflammatory bowel disease",,"Safety and tolerability, as measured by the presence of any AEs"
"NCT01237678","PHASE1","TERMINATED","EFFICACY","0.8","DRUG","OTHER","False","INDUSTRY",,"53.9","small cell lung cancer","Study was stopped early due to lack of efficacy signal and safety concerns","Occurrence of Dose Limiting Toxicities (DLT)"
"NCT03465735","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"35.6","acute dvt of lower extremity","Due to lack of recruitment of eligible participants","Change in Affected Leg Pain"
"NCT00646308","NA","TERMINATED","ENROLLMENT","0.8","OTHER","OTHER","False","OTHER",,"24","growth hormone deficiency","Poor enrollment","Cardiovascular risk markers, speciï¬cally lipids, CRP, IL6 and homocysteine"
"NCT04634825","PHASE2","TERMINATED","SAFETY","0.6","BIOLOGICAL","RESPONSE_RATE","False","INDUSTRY",,"16.4","head and neck cancer","Based on internal review of safety data","Overall Response Rate (ORR) of Enoblituzumab Plus Retifanlimab"
"NCT00428025","PHASE4","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"24","pancreatitis","slow recruitment","post-ercp pancreatitis"
"NCT04368676","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"21.5","job stress","Poor recruitment","Rate of participant recruitment"
"NCT01908569","NA","TERMINATED","ENROLLMENT","0.8","OTHER","OTHER","False","OTHER",,"40","macs technique efficacy","Low recruitment","Clinical pregnancy rate"
"NCT03914469","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"40.2","back pain lower back chronic","Study was terminated due to poor recruitment.","Recruitment Rates"
"NCT06057805","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"8.3","postpartum gestational diabetes mellitus","data was sufficient to determine outcome","CGM metric of mean glucose compared to OGTT result"
"NCT05569005","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","INDUSTRY",,"20.9","copd","The study team decided to terminate the study due to operational infeasibility caused by challenges with recruiting the necessary number of participants.","Disease Progression"
"NCT03561922","NA","TERMINATED","BUSINESS","0.8","DEVICE","OTHER","False","INDUSTRY",,"7","retinal degeneration","Manufacturer of the investigational device has ceased all business activities","Change in functional vision"
"NCT05164822","NA","TERMINATED","ENROLLMENT","0.6","OTHER","RESPONSE_RATE","False","OTHER",,"8.1","necrotizing vasculitis","insufficient number of inclusions","Time to remission"
"NCT04499651","NA","TERMINATED","ENROLLMENT","0.8","OTHER","OTHER","False","OTHER",,"6.8","hiv (human immunodeficiency virus)","Insufficient enrollment numbers due to Covid-19 pandemic","Undetectable Hepatitis C RNA"
"NCT01195129","PHASE4","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"78","intracerebral aneursym","Due to results shown by the Cerecyte Clinical Trial, HCAT stopped enrolling.","Occlusion rate"
"NCT00737802","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"45.8","gerd","Was not able to recruit the total anticipated number of subjects","Pressure at the gastric sling and clasp fibers"
"NCT02148302","NA","TERMINATED","BUSINESS","0.8","DEVICE","OTHER","False","ACADEMIC",,"42","impaired wound healing","Stopped by sponsor. No interest in continuing trial due to business changes.","Number of Patients With Healed Wounds"
"NCT01509053","PHASE3","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"9","schizophrenia",,"Comparison of Inpatient Psychiatric Hospitalization Rates"
"NCT03201445","PHASE2","TERMINATED","SAFETY","0.6","DRUG","BIOMARKER","False","INDUSTRY",,"75.4","inflammatory bowel disease","Early Termination for Reasons other than Safety","Percentage of Participants With a â¥ 50% Decrease From Baseline in Sperm Concentration at Week 13"
"NCT00932672","PHASE2","TERMINATED","ENROLLMENT","0.8","OTHER","OTHER","False","OTHER",,"64","prostate cancer","slow recruitment, lack of funding and PI transferred","The primary end-point will be differences in insulin sensitivity between the arms"
"NCT02557295","NA","TERMINATED","UNKNOWN","0","OTHER","SAFETY","False","INDUSTRY",,"74.5","rheumatoid arthritis","Terminated","The Number and Percentage of Patients With the Following Adverse of Events of Special Interest (ESI)"
"NCT00880139","NA","TERMINATED","UNKNOWN","0","PROCEDURE","BIOMARKER","False","OTHER",,"39","diabetic retinopathy",,"Plasma biomarkers for inflammation (CRP, TNF-Î±, IL-6, vWF, e-Selektin)"
"NCT02286739","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","INDUSTRY",,"61","osteoarthritis","Expected enrollment and follow-up not met","Number of Participants With Quantitatively Balanced and Unbalanced Knees in Primary Unilateral Total Knee Arthroplasty"
"NCT01469975","PHASE1","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"42.9","sarcoma, synovial","Too slow accrual.","Part 1: Biodistribution and binding of OTSA101-DTPA-111In"
"NCT06555601","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"15.8","healthy participants","sponsor decision","Incidence of any treatment- emergent adverse events (TEAE)"
"NCT05031065","NA","TERMINATED","BUSINESS","0.8","OTHER","OTHER","False","OTHER",,"15.3","breast cancer","Loss of Funding","Measurement of the ATX-LPA (ATX) inflammatory response to standard RT for breast cancer as a prognostic marker for RT-induced fibrosis."
"NCT05556265","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"18.2","alopecia areata","Business objectives have changed","Change From Baseline in Severity of Alopecia Tool Score at Week 24 in Placebo-Controlled Treatment Period"
"NCT04431544","NA","TERMINATED","BUSINESS","0.8","DEVICE","OTHER","False","INDUSTRY",,"37.3","ablation of arrhythmia's","Sponsor no longer performing clinical studies. Will only be a manufacturer","Procedural Ablation Outcomes"
"NCT01035944","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","INDUSTRY",,"24.9","wound debridement","Unable to meet enrollment milestones","Demonstrate That Debridements Using HemCon Dressings at Bedside Can be Performed Safely Without Excessive Bleeding; Compare Levels of Bacterial Load Between Debrided Wounds Treated With HemCon Dressings vs. Wounds Treated With Gauze & Saline Dressings."
"NCT01982071","PHASE4","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","INDUSTRY",,"23","candidemia","Due to administrative reasons","Overall success rate"
"NCT04263532","NA","TERMINATED","BUSINESS","0.6","DEVICE","OTHER","False","INDUSTRY",,"45.9","chronic obstructive pulmonary disease","Study discontinued due to shifted business priorities.","Daytime PaCO2 (Arterial Blood Gas)"
"NCT02223598","PHASE1","TERMINATED","EFFICACY","0.6","DRUG","OTHER","False","INDUSTRY",,"35","lymphoid hematological malignancies","MTD determined","To determine the dose limiting toxicities (DLTs) of oral CB-5083 in subjects with lymphoid hematological malignancies"
"NCT03411421","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"1.8","healthy","The study was closed as the data received to date did not support continuation of the study.","Part 1 and Part 2: Number of Participants with Adverse Events (AEs) as a Measure of Safety and Tolerability"
"NCT00758121","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","True","INDUSTRY",,"11","heart failure","Inappropriate therapy associated with certain right ventricular (RV) lead complications may occur more frequently if the Respiratory Sensor is programmed On",
"NCT03508921","PHASE4","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"47","overactive bladder","Early termination due to recruitment and follow-up challenges during the pandemic","Post Procedural- Urinary Tract Infection"
"NCT02109016","PHASE2","TERMINATED","UNKNOWN","0","DRUG","RESPONSE_RATE","False","INDUSTRY",,"29","non-small cell lung cancer",,"Objective Response Rate (ORR)"
"NCT04094584","PHASE4","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","OTHER",,"20.5","alcohol use disorder","12 month follow up data not collected due to pandemic disruptions","Participants Retained in Study at 3 Months"
"NCT03322033","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"34.2","dissection of thoracic aorta","Due to Medtronic no longer supporting the manufacturing of the custom/modified Valiant Captivia device required for the trial","Number of Participants With Freedom From Early Death"
"NCT02635633","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"37","epilepsies, partial","Difficulty identifying and including eligible patients","Seizure induction"
"NCT00004458","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","True","NIH",,,"pervasive child development disorders",,
"NCT03526185","NA","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","OTHER",,"33.8","metastatic melanoma","lack of funds","Adverse Events"
"NCT02903485","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","ACADEMIC",,"25","cataract",,"Incidence of complications"
"NCT02616185","PHASE1","TERMINATED","SAFETY","0.6","BIOLOGICAL","SAFETY","False","INDUSTRY",,"61.8","prostatic neoplasms","Due to strategic evaluation of PF-06753512 (VBIR-1) within context of Pfizer's oncology portfolio, decision not based on any safety or regulatory concerns.","Number of Participants With Adverse Events (AEs) and Serious Adverse Events (SAEs)"
"NCT04979143","NA","TERMINATED","ENROLLMENT","0.8","PROCEDURE","OTHER","False","OTHER",,"31.3","benign prostatic hyperplasia","Slow recruitment due to new alternative surgical treatment options emerging and being requested by patients.","The primary outcome is vaporization efficiency, measured in g/min"
"NCT00198315","PHASE3","TERMINATED","ENROLLMENT","0.6","OTHER","QOL","False","INDUSTRY",,"36","head and neck cancer","Enrollment was stopped based on the Data Monitoring Committee's recommendation.","Function status at 4 months using the performance status scale for head and neck cancer (PSSHN) and the European Organization for Research and Treatment of Cancer Quality of Life Questionnaire-Head and Neck (EORTC-QLC-H&N35)"
"NCT03170115","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER_GOV",,"25.6","rectal cancer, adenocarcinoma","Aspirin added to chemoradiotherapy was safe but did not improve response to total neoadjuvant treatment. The study was closed due absence of benefit.","Tumor downstaging after induction chemotherapy followed by chemoradiotherapy with or without aspirin"
"NCT01802515","NA","TERMINATED","BUSINESS","0.8","DRUG","OTHER","False","OTHER",,"14.9","cocaine dependence","No funding stopped recruitment march 2014 with only 14 enrolled","Treatment Retention"
"NCT04449835","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","INDUSTRY",,"28","low back pain","Pilot Study converted to NCT 05660512 prospective single arm cohort study","Oswestry Disability Index (ODI) Reduction"
"NCT03224208","PHASE2","TERMINATED","UNKNOWN","0","DRUG","SURVIVAL","False","OTHER",,"31.8","melanoma","low enrolment rate","Overall Survival"
"NCT01769508","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","RESPONSE_RATE","False","OTHER",,"24","her2 positive esophagogastric cancer","Study closed due to slow accrual.","Pathologic Complete Response Rate (pCR Rate)"
"NCT06341725","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"6.8","pancreatic adenocarcinoma","no patients with inclusion criteria","CONCORDANCE (PERCENTAGE) of pathological lymph nodes at EUS with elastography and surgical pathology report"
"NCT01698944","PHASE4","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"18.1","growth hormone disorder","The trial was prematurely terminated due to low recruitment","Left Ventricular systolic function"
"NCT04780464","PHASE3","TERMINATED","UNKNOWN","0","DRUG","QOL","False","ACADEMIC",,"19","advanced soft-tissue sarcoma","Withdrawal grant provider","Health-related Quality of Life"
"NCT06535009","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"36.6","solid tumor","Due to strategic reasons","Dose Limiting Toxicity"
"NCT03937609","PHASE4","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"63.4","colitis, ulcerative","Slow recruitment","Increased treatment success"
"NCT00986999","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,,"hiv infections","poor enrollment","Change in Flow Mediated Dilatation (FMD) of the Brachial Artery"
"NCT04715763","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"7.8","covid19","Poor recruitment due to decrease in COVID-19 rates locally","Duration of hospitalization"
"NCT01637987","NA","TERMINATED","EXTERNAL","0.8","PROCEDURE","OTHER","False","OTHER",,"55.1","piv catheter insertion","Combination of insufficient research staff support, insufficient subjects meeting enrollment criteria, and investigators changing role responsibilities. Administratively closed (continuing review or completion report not submitted).","Successful PIV insertion during first or second cannulation attempt."
"NCT05370521","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"15.5","polycystic ovary syndrome","The study was discontinued early by the sponsor","Change in DHEAS"
"NCT01270906","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,,"neoplasms",,"dose limiting toxicity (DLT) to define the maximum tolerated dose (MTD). The DLT is defined as treatment related grade 3 or grade 4 adverse events or abnormal lab test that occurred in the first 28 days after start of study drug."
"NCT00202384","NA","TERMINATED","UNKNOWN","0","OTHER","BIOMARKER","False","OTHER",,"74","multiple sclerosis","Few participants enrolled","Gene Expression in MS Patients"
"NCT02793349","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"24","ischemia","Company have withdrawn the product","Angiographic patency"
"NCT02032238","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","INDUSTRY",,"27","clinically significant macular edema","The number of anticipated participants was not achieved","Percentage of Eyes That Received Retreatment"
"NCT02559258","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"9","allergy and immunology","Sponsor Decision","Safety and tolerability will be assessed by monitoring AEs (frequency and severity) and SAEs, vital signs, PFTs"
"NCT02506985","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"12","pulmonary embolism",,"Change in Markers of NETosis at 12h Compared to Baseline"
"NCT03806985","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"51","post-traumatic headache","Challenging to recruit qualifying subjects","Acute change in pain intensity"
"NCT00931411","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","INDUSTRY",,"5.9","atopic dermatitis","Patients would improve naturally due to weather conditions","Mean Percent Change in SCORAD (Scoring Atopic Dermatitis) From Day 0"
"NCT01014611","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER_GOV",,"19","heart failure","Difficulties of recruitement","To evaluate the skeletal muscular function (calcium homeostasis, mitochondrial function and oxidative stress) in two stages of heart failure patients compared to healthy volunteers"
"NCT02855411","PHASE2","TERMINATED","SAFETY","0.8","DRUG","OTHER","False","INDUSTRY",,"0.9","cognitive impairment associated with schizophrenia (cias)","Terminated prematurely Sept 22, 2016 following an internal portfolio prioritization. It is not due to any safety concern or change in benefit:risk assessment.","Change From Baseline in the MCCB (MATRICS Consensus Cognitive Battery) Working Memory Domain to Week 12"
"NCT00488332","NA","TERMINATED","ENROLLMENT","0.8","PROCEDURE","OTHER","False","OTHER",,"52","head and neck cancer","Terminated due to slow accrual.","Optical assessment of oral mucositis in patients undergoing radiation or chemoradiation for head and neck cancer treatment"
"NCT04896632","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"18.4","healthy volunteers","Sponsor's decision.","Number of Subjects with Significant Clinical Safety Labs, reporting SAEs and AEs and ECG findings"
"NCT00798187","NA","TERMINATED","UNKNOWN","0","OTHER","QOL","False","OTHER",,"118.8","prostate cancer","Terminated at time of CR - 3.26.2019 - JA","Patient Psychological Functioning and Quality of Life (QOL)"
"NCT01208493","NA","TERMINATED","UNKNOWN","0","OTHER","SAFETY","False","INDUSTRY",,"55","prematurity",,"comparison of weight gain between both study groups as a measure of safety"
"NCT01974284","NA","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"39.9","papillary thyroid cancer","Lack of patient enrollment","Disease-free"
"NCT01555333","PHASE3","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"20","fragile x syndrome",,"Safety Measures"
"NCT01989052","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","OTHER",,"21.1","malignant glioma (who grade iii or iv)","This study was terminated early due to funding issues prior to completion of phase I","Phase 1: Determine the maximum tolerated dose (MTD) of CTO when combined with lomustine"
"NCT03437148","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"50.5","congenital heart diseases","recruitment difficulty","shunt fraction"
"NCT01565148","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"32","diabetic macular edema","Patient's disease progressed and Vision Dropped which led to exit from the study","Change in VA From Baseline to Month 8"
"NCT00660348","NA","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"36","pain","Low enrollment","Number of Subjects Per Arm With Decrease in Pain Scores"
"NCT01852526","NA","TERMINATED","SAFETY","0.6","DEVICE","OTHER","False","OTHER",,"52","spondylolisthesis","device failure","Oswestry Disability Index"
"NCT03781778","PHASE2","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","OTHER",,"16.9","colon cancer","Terminated due to expiration of funding","Feasibility: Accrual"
"NCT01437878","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"8","chronic obstructive pulmonary disease","low recruitment","Change in Endurance Time"
"NCT00122915","PHASE3","TERMINATED","SAFETY","0.6","DEVICE","SAFETY","False","INDUSTRY",,"33","pain, intractable","Based on a consistently low enrolment rate and procedural challenges that were unknown at study start. It was not based on safety or efficacy concerns.","Adverse events reports"
"NCT05048264","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"16.5","diabetes mellitus","Study terminated due to needed protocol restructuring for study aim expansion and changes to data collection methodology and software model use.","Change in blood glucose measures"
"NCT01131364","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"54","advanced solid tumor",,"Maximum tolerated and recommended dose (MTD) (RD)"
"NCT05245864","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"9.4","anterior cruciate ligament injuries","Difficulty recruiting subjects; funding not renewed.","Maximal Voluntary Contraction"
"NCT02601209","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","NIH",,"79.3","high grade sarcoma","Interim monitoring","Number of Phase I Participants With Dose-Limiting Toxicity Events (Phase I)"
"NCT02982499","NA","TERMINATED","EXTERNAL","0.6","DEVICE","OTHER","False","OTHER",,"18.8","optic neuropathy","Principal investigator's decision due to lack of resources","Globe deformation"
"NCT00751309","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","INDUSTRY",,"57","graft rejection","Restructuring and refocus of company.","Rejection episodes of at least moderate histologic grade which resulted in treatment of the patient with additional corticosteroids, anti-T cell antibodies, or total lymphoid irradiation."
"NCT01439893","PHASE3","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"12","chronic systolic heart failure","Sponsor has designed another study with different endpoint to replace the current study","Left Ventricular Ejection Fraction"
"NCT02275806","PHASE2","TERMINATED","UNKNOWN","0","DRUG","SURVIVAL","False","OTHER",,"35.9","lung neoplasms, non-small cell lung cancer","PI decided to terminate study","Estimate the median and three year survival rate of locally advanced NSCLC using the platinum doublet cisplatin and irinotecan"
"NCT04209452","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"9.9","autism","COVID-19","Change in percent recall"
"NCT01705652","PHASE2","TERMINATED","BUSINESS","0.8","DRUG","OTHER","False","OTHER",,"32","prostate cancer","loss of funding","PSA (Prostate Specific Antigen)"
