"nct_id","phase_token","status_token","failure_token","failure_confidence","intervention_type","endpoint_category","endpoint_miss","sponsor_type","enrollment_ratio","duration_months","condition_token","why_stopped_raw","primary_endpoint_raw"
"NCT02594163","PHASE2","TERMINATED","BUSINESS","0.8","DRUG","RESPONSE_RATE","False","INDUSTRY",,"23","diffuse large b-cell lymphoma refractory","Sponsor decision based on portfolio prioritization","Objective Response Rate (ORR)"
"NCT00973193","PHASE2","TERMINATED","UNKNOWN","0","DRUG","RESPONSE_RATE","False","OTHER",,"39","rectal cancer","The intermediate analyses did not allowed to continue the clinical study.","Pathological Complete Response (pCR)"
"NCT00837421","NA","TERMINATED","BUSINESS","0.6","OTHER","SURVIVAL","False","OTHER",,"59","sepsis","Lack of resources has prevented the study from continuation.","To collect follow-up information about patients with sepsis in the OSUMC MICU who survive to hospital discharge for future retrospective IRB-approved studies."
"NCT02132221","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"15","chronic pain","Enrollment too slow given study timeline","Number of participants with daily opioid dose below 50% of initial dose"
"NCT00582114","PHASE3","TERMINATED","SAFETY","0.6","DRUG","OTHER","False","OTHER",,"97","hemodialysis","Stopped by data safety monitoring board","The Primary End Point is the Regression of Left Ventricular Hypertrophy (LVH) by Echocardiographic Criteria From Baseline to 1 Year."
"NCT01279616","PHASE2","TERMINATED","UNKNOWN","0","DRUG","SURVIVAL","False","OTHER",,"52","sickle cell disease","PI moving to a different institution.","Event-free Survival"
"NCT02072616","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"89.4","circulating tumor cells","Analysis not possible at the stage","sensitivity of circulating tumor cells for the diagnostic of pancreatic adenocarcinoma"
"NCT00443703","PHASE3","TERMINATED","EFFICACY","0.6","DRUG","OTHER","False","INDUSTRY",,"23","hiv infection","primary efficacy analysis at Week 24 did not demonstrate non-inferiority of raltegravir versus lopinavir (+) ritonavir","Number of Patients With Plasma Human Immunodeficiency Virus (HIV) RiboNucleic Acid (RNA) <50 Copies/mL at Week 24"
"NCT03366103","PHASE1","TERMINATED","EXTERNAL","0.6","BIOLOGICAL","OTHER","False","NIH",,"54.1","metastatic malignant solid neoplasm","Drug supply issues","Number of Participants With Dose Limiting Toxicities (Phase I)"
"NCT02539342","PHASE3","TERMINATED","BUSINESS","0.8","DRUG","OTHER","False","OTHER",,"5","oral mucositis","Lack of funding","Measure the Development of Oral Mucositis (Grade >/= 2) in Children, Adolescents and Young Adults."
"NCT03596073","PHASE1","TERMINATED","REGULATORY","0.6","DRUG","OTHER","False","OTHER",,"21.8","breast cancer","Interim analysis did not show the required cytokine induction by topical calcipotriene to justify continuation of the trial","The changes in the magnitude of CD3+ T cell infiltration in tumor microenvironment"
"NCT05665569","NA","TERMINATED","ENROLLMENT","0.6","DEVICE","OTHER","False","OTHER",,"1.9","pelvic floor disorders","Lack of enrollment","Changes in vaginal microbiome over time"
"NCT01452854","NA","TERMINATED","ENROLLMENT","0.8","OTHER","OTHER","False","OTHER",,"25","low grade glioma","Low recruitment, sponsor withdrew funding.","Ovarian Aging (AFC and Hormones)"
"NCT04028466","PHASE4","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","OTHER",,"10.2","gerd","Budget for the study was withdrawn and discontinued","Proportion of asymptomatic patients at Day 3"
"NCT03979066","PHASE2","TERMINATED","BUSINESS","0.8","DRUG","OTHER","False","OTHER",,"0.1","pancreatic ductal adenocarcinoma","Loss of funding","Change in the Number of CD8+ T Cells Within the Tumor"
"NCT05008029","NA","TERMINATED","ENROLLMENT","0.6","PROCEDURE","OTHER","False","OTHER",,"37","radius fracture distal","Recruitment time ended, but sample size was not completed.","Upper limb function"
"NCT02389231","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"18","autoimmune hemolytic anemia","target number of inclusion not reached","Percentage of LTCD8+CD25highFoxp3+ ."
"NCT01216631","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"11","spondylarthropathies","Unable to recruit","Ultrasound Synovitis Score"
"NCT01074502","PHASE2","TERMINATED","BUSINESS","0.8","DRUG","OTHER","False","OTHER",,"8","acne","lack of funding due to Celgene administrative decision","Percentage of Patients With a Success Rate (Based on the Researcher's Global Assessment (RGA) Sum of Clear (0) or Almost Clear (1))"
"NCT00704002","NA","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","OTHER",,"42","fifth metacarpal neck fracture",,"Disability of the Arm, Shoulder and Hand (DASH) questionnaire"
"NCT04561453","NA","TERMINATED","BUSINESS","0.6","OTHER","OTHER","False","OTHER",,"56.9","biliary tract cancer","Study terminated due to end of funding","Success Rate of Organoid Culture and Drug Screen"
"NCT05537402","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","SURVIVAL","False","OTHER",,"20.3","hepatocellular carcinoma","The decision was made to close the study to enrollment due to poor overall accrual and the inability to meet the 31% overall enrollment goal.","Progression-free Survival"
"NCT01131637","PHASE3","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","INDUSTRY",,"28","chronic heart failure","Sponsor has designed another study to replace the current study","all cause mortality"
"NCT01621737","NA","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","OTHER",,"90","schizophrenia","Break in funding","Change in Total Score in the Positive and Negative Syndrome Scale (PANSS)From Baseline to Endpoint"
"NCT01204853","PHASE3","TERMINATED","SAFETY","0.6","DRUG","SAFETY","False","INDUSTRY",,"3","hypertension, pulmonary","Safety Issue: The trial was prematurely terminated on Dec 9, 2010, due to safety concerns, specifically new emerging evidence of hepatic injury.","Number of Participants With Adverse Events"
"NCT04772053","PHASE2","TERMINATED","ENROLLMENT","0.6","PROCEDURE","OTHER","False","INDUSTRY",,"17.7","lung cancer, non-small cell","The study was terminated for reasons pertaining to feasibility","Number of Participants With Positive Inducible T-cell Co-Stimulator (ICOS) Status"
"NCT01962337","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","INDUSTRY",,"30","healthy","We have discontinued development of FPA008 in RA","Incidence of adverse events and dose-limiting toxicities of FPA008 administered in healthy volunteers and RA subjects"
"NCT01045512","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"59","aging","unsufficient recruitment","reduced narrowing of heart rate variability (measured by SDNN of a standardised 20 minute- resting-ecg) via lowering inflammatory/ pathogen burden by anti-inflammatory measures (standardized physical activity and statin administration)"
"NCT04469881","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"32.3","surgery","Lost research staff - unable to enroll until new research staff is hired.","Sedation requirement"
"NCT02004392","PHASE3","TERMINATED","REGULATORY","0.8","DRUG","SAFETY","False","INDUSTRY",,"38","alzheimer's disease","Study has been suspended due to clinical hold.","Safety of 2 fixed doses of EVP-6124 for up to 52 weeks in subjects with Alzheimer's disease who complete study EVP-6124-024 or EVP-6124-025"
"NCT00644592","NA","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","OTHER",,"17","healthy","supply issues with the formulation of fenofibrate that was used.","Log(ENA-Period 2 End/ENA Period 1 End)"
"NCT06281236","PHASE1","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","INDUSTRY",,"38","polymyalgia rheumatica","lack of enrollment","Erythrocyte sedimentation rate"
"NCT06079736","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"19.8","duchenne muscular dystrophy","PGN-EDO51 development terminated by Sponsor","Adverse events and serious adverse events (safety and tolerability of PGN-EDO51 in MAD period)"
"NCT01606709","PHASE4","TERMINATED","UNKNOWN","0","DRUG","BIOMARKER","False","OTHER",,"32","endometrial receptivity","Difficult to recruit patients","Endometrial Gene Expression Profile"
"NCT02504099","PHASE3","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"17","chronic hepatitis c infection","Study stopped due to low enrollment","Percentage of Participants With Sustained Virologic Response 12 Weeks Post-treatment (SVR12)"
"NCT01469663","NA","TERMINATED","EXTERNAL","0.6","OTHER","OTHER","False","OTHER",,"44","borderline personality disorder","software problem","Error related negativity amplitude"
"NCT04651621","NA","TERMINATED","ENROLLMENT","0.8","DEVICE","OTHER","False","OTHER",,"39.2","auditory hallucination","Slow recruitment","Amplitude on EEG in speech-listen task"
"NCT02758184","NA","TERMINATED","ENROLLMENT","0.8","DEVICE","OTHER","False","OTHER",,"23.5","spine surgery","Slow enrollment","Estimated Blood Loss (mL)"
"NCT00657384","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"62.4","blood loss, surgical","insufficient recruitment","The volume of compensated blood loss with the formula: [TBV x (initial hematocrit - final hematocrit ) + number of transfused RBC unit] with TBV=Total Blood Volume and RBC= red blood cell (1 RBC unit = 500 ml with hematocrit=30%)."
"NCT00190528","PHASE3","TERMINATED","UNKNOWN","0","DRUG","SURVIVAL","False","OTHER",,"84","cervical neoplasms",,"overall survival"
"NCT01372228","PHASE1","TERMINATED","REGULATORY","0.6","BIOLOGICAL","OTHER","False","INDUSTRY",,"60","hurler syndrome (mps i)","company did not pursue this indication","Production of missing enzyme at levels greater than or equal to 10% of normal"
"NCT00280007","PHASE2","TERMINATED","SAFETY","0.6","DRUG","OTHER","False","OTHER",,"59","hepatocellular carcinoma","Safety concerns in the treatment arm","to assess the effectiveness of bevacizumab in combination with TACE as measured by patients without tumor progression after a maximum of one year treatment with bevacizumab"
"NCT05570409","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"24.6","inflammatory cardiomyopathy","Premature end of recruitment due to lack of eligible patients. Within two years of recruitment only nine patients could be randomized out of 130 required patients as per trial protocol.","LVEF increase (metric)"
"NCT01473732","NA","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"5","chronic allograft injury","terminated after 2 patients due to difficulty in enrollment","Change in eGFR (Creatinine Clearance) as Measured by Serum Creatinine Blood Test"
"NCT04899232","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"8.8","antithrombin iii deficiency","There are fewer potential patients and an early conclusion of the study would be beneficial in an attempt to finish in a reasonable time and keep the cohorts homogenous.","Change in ISTH DIC Score"
"NCT04822298","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"4.9","non-small cell lung cancer","Amgen made a business decision to discontinue AMG 160 20180273","Number of Participants Who Experience One or More Dose-limiting Toxicities (DLT)"
"NCT05014087","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","BIOMARKER","False","OTHER",,"47.1","acute alcoholic hepatitis","Slow accrual","Change in biomarkers of inflammation"
"NCT00858793","PHASE1","TERMINATED","SAFETY","0.8","PROCEDURE","SAFETY","False","OTHER",,"93.1","aids-related lymphoma","A leukaemia case was reported in patient treated with a similar vector. For safety risk we stopped recruitment","Adverse events, ECOG performance status and laboratory safety tests"
"NCT05542914","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"28.4","substance abuse","The study was terminated by NIH on March 21, 2025 due to new guidelines.","Recruitment Rate: Percent of MSM testing clients at Nexo who accept entry into the study"
"NCT01434914","PHASE4","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","INDUSTRY",,"21","ulcus cruris","early termination due to poor recruitment","Antimicrobial efficacy of octeniseptÂ® compared to placebo"
"NCT01212016","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","NIH",,"56.4","eosinophilic gastroenteritis",,"Quantitation of gut tissue IL-5+ and IL-5- Th2 cells in EGIDs and in healthy non-atopic subjects."
"NCT03358004","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","SURVIVAL","False","OTHER",,"15","triple negative breast cancer","Low accrual rate","PFS-12 weeks"
"NCT00171119","PHASE4","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,,"hypertension",,"Change from baseline in urine albumin excretion rate after 24 weeks"
"NCT02527681","PHASE1","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","INDUSTRY",,"39.1","bacterial infections","on July 07, 2020 due to slow enrollment; there were no safety concerns.","Cmax"
"NCT04936230","PHASE2","TERMINATED","ENROLLMENT","0.6","PROCEDURE","OTHER","False","NIH",,"20.8","metastatic urothelial carcinoma","Inadequate accrual rate","Tumor Response"
"NCT06139328","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"23.9","myocardial infarction","Sponsor decision","Infarct size measured as the percentage of left ventricular mass that is infarcted as detected using late gadolinium enhancement (LGE) by cardiac magnetic resonance (CMR)"
"NCT00107471","PHASE1","TERMINATED","UNKNOWN","0","BIOLOGICAL","OTHER","False","ACADEMIC",,,"brain tumors","The unpromising experience of the French group with topotecan given at a dosage of 0.4 mg/m2/day over 30 mins w/in 1 hr of radiation (Cancer 2005; 104: 2792).","Time to treatment failure (e.g., tumor progression, tumor recurrence, or death from any cause)"
"NCT01548144","PHASE1","TERMINATED","UNKNOWN","0","DRUG","SAFETY","False","OTHER",,"112.8","advanced cancers","PI request","Maximum Tolerated Dose (MTD) of Crizotinib and Pazopanib"
"NCT00090844","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"46","breast cancer","Early closure due to low accrual","Time to Resumption of Menses"
"NCT01608464","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","RESPONSE_RATE","False","OTHER",,"40","carcinoma of esophagus","poor accrual","Pathological Complete Response ( regression score 1a- see response assessment) in each treatment group"
"NCT00327899","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","True","OTHER",,"14","congenital disorders","Per PI instruction.",
"NCT00695487","NA","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"41","nausea","In the intermediate analysis, no effect could be shown, not even a tendency.","Absence of postoperative Nausea and Vomiting"
"NCT02566421","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"22","metastatic neoplasm","Assessing Feasibility","Feasibility in terms of the ability to monitoring patient outcomes across separate treatment protocols and study teams."
"NCT04272814","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"8.8","lower limb cellulitis","The patient pathway changed resulting in less admissions for this condition.","Recruiting 40 participants within 6 months"
"NCT02356614","NA","TERMINATED","SAFETY","0.6","OTHER","OTHER","False","INDUSTRY",,"36.2","obesity","Terminated is based on the availability of long-term safety and effectiveness data from the OSB Lead-HERo-002 study and published literature.","Percentage of Explants"
"NCT00903006","PHASE1","TERMINATED","ENROLLMENT","0.8","DRUG","BIOMARKER","False","OTHER",,"42","breast cancer","Low Accrual","Phase I Maximum Tolerated Dose (MTD) for Dose Level 1"
"NCT00232713","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","True","OTHER",,"0","birth defects",,
"NCT04381182","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"11.6","stress","Insufficient data/adherence","Change from baseline to two month heart rate variability"
"NCT00003524","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","True","OTHER",,"22.6","stomach (gastric) cancer","slow accrual",
"NCT04820023","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","SAFETY","False","INDUSTRY",,"31.9","nsclc","Sponsor's decision considering the changing treatment landscape for NSCLC","(Part 1) Incidence of Adverse Events and Clinical Laboratory Abnormalities Defined as Dose-limiting Toxicities (DLTs)"
"NCT00440180","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"87","obesity","Not able meet target enrollment.","Pregnancy Rate"
"NCT02442180","PHASE3","TERMINATED","ENROLLMENT","0.6","DRUG","SURVIVAL","False","OTHER",,"84","alcoholic hepatitis","failure to recruit eligible patients","2-month survival rate of null responder to steroid treatment and 6-month survival rate of partial responder to steroid treatment"
"NCT04360096","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","OTHER",,"10.5","sars-cov 2","Sponsor decision","Progression to Respiratory Failure"
"NCT06585488","PHASE1","TERMINATED","BUSINESS","0.8","DRUG","SAFETY","False","INDUSTRY",,"16.3","metastatic solid tumors","The Sponsor has made the decision to terminate this study due to the lack of promising efficacy, internal prioritization, and highly competitive landscape.","Phase 1a: Number of Participants Experiencing Adverse Events (AEs)"
"NCT00277927","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","True","OTHER",,"287","congenital disorders","sufficient data collected for significant study results",
"NCT01316042","NA","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"35","premature pubarche","poor recruitment at collaborating sites","Change in Serum DHEAS Levels"
"NCT04586920","PHASE1","TERMINATED","SAFETY","0.6","DRUG","SAFETY","False","INDUSTRY",,"23.8","healthy","Terminated due to safety findings","Number of Participants With One or More Serious Adverse Event(s) (SAEs) Considered by the Investigator to be Related to Study Drug Administration"
"NCT00595920","PHASE2","TERMINATED","BUSINESS","0.6","BIOLOGICAL","OTHER","False","INDUSTRY",,"13","multiple sclerosis, relapsing-remitting","Financial Constraints","Evaluate Changes in Number of Combined Unique Active Lesions on Brain Magnetic Resonance Imaging (MRI)"
"NCT04811924","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"18.9","keratoconus","Change in methodolody.","Corneal haze/scarring"
"NCT02434523","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","OTHER",,"16","laryngeal diseases","concern regarding study design","Reflux Symptom Index"
"NCT04898023","PHASE2","TERMINATED","BUSINESS","0.8","DRUG","OTHER","False","OTHER",,"14.9","respiratory viral infection","Loss of funding","Number of Patients Who Recovered From Cold and Flu-like Symptoms"
"NCT03148496","NA","TERMINATED","EXTERNAL","0.8","DEVICE","OTHER","False","OTHER",,"45.2","wound complication","COVID-19 pandemic and the halt to elective surgeries hindered enrollment; PI left insitution","Proportion of Participants Major Chronic Wound Infection"
"NCT03992196","PHASE3","TERMINATED","SAFETY","0.6","DRUG","SAFETY","False","INDUSTRY",,"33","restless legs syndrome","Sponsor decision; Not a safety decision","Percentage of Participants With Treatment-emergent Adverse Events (TEAEs)"
"NCT03995927","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"8.7","malignant disease","PI decision, technical events unrelated to study slowing down the process and ability to accrue","Number of Days Between Referral and Start of Treatment"
"NCT00276861","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","RESPONSE_RATE","False","OTHER",,"32","colorectal cancer","Low Accrual","Response Rate as Measured by RECIST Criteria"
"NCT05113342","PHASE1","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","INDUSTRY",,"35.4","multiple myeloma","Phase 1 enrollment completed. Further clinical development terminated.","Maximum Tolerated Dose"
"NCT03573986","PHASE1","TERMINATED","ENROLLMENT","0.6","BIOLOGICAL","SAFETY","False","OTHER",,"20.9","recurrent glioblastoma","Lack of enrollment","Number of Adverse Events"
"NCT01103180","PHASE2","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","OTHER",,"50","borderline personality disorder","Funding withdrawn due to inability to accrue","Self-harm Ideation"
"NCT00528580","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"43","sepsis","Inadequate recruitment","Time to Clinical Stability"
"NCT03301896","PHASE1","TERMINATED","BUSINESS","0.6","DRUG","OTHER","False","INDUSTRY",,"52.9","solid tumors","Business reasons","Escalation: Incidence of Dose-limiting Toxicities (DLTs) in Cycle 1"
"NCT00267462","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","True","OTHER",,,"congenital disorders",,
"NCT01341288","PHASE1","TERMINATED","ENROLLMENT","0.8","DEVICE","OTHER","False","OTHER",,"79","prostate cancer","Slow accrual","Coverage of the prostate by the prescribed radiation dose at V100"
"NCT02974686","PHASE4","TERMINATED","ENROLLMENT","0.8","DRUG","OTHER","False","OTHER",,"34","kidney transplant rejection","low recruitment","Gastrointestinal Symptom Rating Scale"
"NCT00726986","PHASE2","TERMINATED","SAFETY","0.8","DRUG","SURVIVAL","False","OTHER",,"48","lung cancer","Extreme toxicity","Progression-free Survival(PFS)"
"NCT01632020","PHASE2","TERMINATED","ENROLLMENT","0.6","DRUG","OTHER","False","OTHER",,"29","colorectal neoplasms","Inadequate accrual","Proliferation Status of CRC Tumor and Adjacent Normal Tissue Following Metformin Therapy"
"NCT02888782","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"18.7","chronic disease","Program Restructured","Composite Hospital Utilization Rate"
"NCT02153996","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","NIH",,"22","malaria",,"Estimate the quality and longevity of P. falciparum-specific humoral and cellular immune responses in the absence of ongoing P. falciparum exposure."
"NCT00216762","PHASE1","TERMINATED","REGULATORY","0.8","DRUG","SAFETY","False","OTHER",,"15.9","urticaria","Full Clinical Hold","Safety of Rituximab infusions in this patient population"
"NCT04521062","NA","TERMINATED","ENROLLMENT","0.8","DEVICE","OTHER","False","OTHER",,"29","induction of labor affected fetus / newborn","low recruitment","Time to delivery"
"NCT03904862","PHASE1","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","ACADEMIC",,"72.6","medulloblastoma, childhood","The decision to permanently close PBTC-053 was made following communication from the NCI that the PBTC grant will not be extended beyond March 31, 2026.","Phase I: Maximum tolerated dose of CX-4945"
"NCT00444262","PHASE3","TERMINATED","UNKNOWN","0","PROCEDURE","OTHER","False","OTHER",,"47","hip fractures","termination of the study due to difficulties to include patients","We expect a 30% reduction in the number of per- and post-operative complications observed during hospitalisation in acute care beds in the ""optimised"" subgroup with respect to ""conventional"" subgroup. Complications include: death, per-operative"
"NCT02361346","PHASE1","TERMINATED","REGULATORY","0.8","DRUG","OTHER","False","INDUSTRY",,"73.6","non-hodgkin's b-cell lymphoma","Sponsor decision following clinical hold","Part 1: Number of Participants With Dose Limiting Toxicities of a Single Cycle of MT-3724"
"NCT02983903","NA","TERMINATED","EFFICACY","0.6","PROCEDURE","OTHER","False","OTHER",,"40","solitary pulmonary nodule","Interim analysis also showed a lack of benefit in the experimental arm.","The increase in sensitivity for diagnosing lung cancer with the addition of cryobiopsy to standard forceps biopsy for a suspicious lung nodule."
"NCT03743961","NA","TERMINATED","UNKNOWN","0","OTHER","BIOMARKER","False","OTHER",,"19.3","systemic treatment","Low rythm of inclusions","Level of quality of life"
"NCT05737186","PHASE4","TERMINATED","REGULATORY","0.6","DRUG","QOL","False","OTHER",,"13.3","heart failure with reduced ejection fraction","Double blind packaged drug is up to expiration date","The quality of Life"
"NCT02007759","NA","TERMINATED","UNKNOWN","0","DEVICE","OTHER","False","OTHER",,"32","dysphagia","Difficulty with recruiting patients; poor quality of EMG","Reduction in G-tube rate insertions for the treatment grouped compared to the sham group."
"NCT04201080","PHASE1","TERMINATED","EXTERNAL","0.6","DRUG","OTHER","False","INDUSTRY",,"9","migraines","Because there have been significant enrollment struggles which has been exacerbated by the COVID impact. This has caused an undue delay to the study timelines and its enrollment goals beyond the business needs.","The primary outcome of this study is the proportion of patients who experienced a headache from dosing up to 4 hours post-dose, that exceeds a verbal numerical rating scale (NRS) headache rating of â¥2 points."
"NCT01082562","PHASE1","TERMINATED","UNKNOWN","0","DRUG","BIOMARKER","False","INDUSTRY",,"3","atherosclerosis",,"To asses safety, tolerability, pharmacodynamic effects of BMS-844421 on PCSK9 concentrations"
"NCT02402803","NA","TERMINATED","ENROLLMENT","0.6","OTHER","OTHER","False","OTHER",,"60","hyperlipidemias","No recruitment","Clinical lipid and research protein measurements (composite)"
"NCT03748303","PHASE1","TERMINATED","EXTERNAL","0.8","DRUG","SAFETY","False","OTHER",,"38.7","alzheimer dementia","Study interrupted by COVID-19 pandemic and could not be restarted at current location. Study investigators determined that relocating and continuing the study under its original scope was not feasible given preliminary results from IM injections.","Safety - Adverse events"
"NCT01140503","NA","TERMINATED","ENROLLMENT","0.8","DRUG","SAFETY","False","OTHER",,"19","dermatomyositis","Slow recruitment of participants","The Primary Endpoint Analysis Will be Safety, as Measured by the Number of Adverse Events and Serious Adverse Events Occuring During 12 Weeks of Therapy and 4 Weeks of Followup."
"NCT03797261","PHASE1","TERMINATED","SAFETY","0.6","DRUG","SAFETY","False","INDUSTRY",,"9.4","acute myeloid leukemia","Safety","Maximum Tolerated Dose (MTD) and/or Recommended Phase 2 Dose (RPTD) for Venetoclax + AMG 176"
"NCT00941486","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","False","INDUSTRY",,"12","acute adenoviral conjunctivitis",,"Clinical cure is defined as a reduction of conjunctival injection and discharge scaled scored each to 0/3."
"NCT01465386","PHASE2","TERMINATED","ENROLLMENT","0.8","DRUG","SURVIVAL","False","OTHER",,"40","acute myeloid leukemia with multilineage dysplasia following myelodysplastic syndrome","Closed early due to slow enrollment","Progression Free Survival (PFS)"
"NCT05564520","NA","TERMINATED","REGULATORY","0.6","OTHER","SURVIVAL","False","OTHER",,"28","lipin-1 deficiency","limited number of participating centers, due to regulatory burden and disease rarity.","Evaluation of survival in patients with Lipin-1 deficiency"
"NCT00079859","PHASE2","TERMINATED","UNKNOWN","0","DRUG","OTHER","True","INDUSTRY",,"18","familial hypercholesterolemia",,
"NCT04289259","NA","TERMINATED","UNKNOWN","0","OTHER","OTHER","False","OTHER",,"0.9","non small cell lung cancer","The funder stopped to fund this study.","Global attrition rate"
